event_id_cnty,event_date,year,event_type,actor1,actor2,latitude,longitude,fatalities,dyad_name
UKR61599,19/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.0464,37.9693,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR61600,19/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.2737,37.9725,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR61015,19/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.4292,38.0094,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR61055,19/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.9749,37.3933,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR61598,18/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.1298,37.8594,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR61046,18/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.2088,37.2485,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR61050,18/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.8982,37.7275,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60948,18/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.7379,38.3119,2,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR61051,18/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.1416,36.2899,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR61048,18/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.638,35.2455,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR61595,18/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.0177,37.8063,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR61592,18/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.0233,37.7276,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60993,18/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),48.4729,38.0857,10,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60947,18/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.988,37.4129,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR60992,18/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),48.7346,38.4954,10,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60328,17/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.9672,32.0183,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60869,16/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-) Air Force,Military Forces of Russia (2000-),46.7545,33.3486,3,Military Forces of Ukraine (2019-) Air Force - Military Forces of Russia (2000-)
UKR60382,16/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-) Air Force,Civilians (Ukraine),48.9054,38.4353,4,Military Forces of Russia (2000-) Air Force - Civilians (Ukraine)
UKR60331,16/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9467,38.4914,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60849,16/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-) Air Force,Military Forces of Russia (2000-),46.6558,32.6178,3,Military Forces of Ukraine (2019-) Air Force - Military Forces of Russia (2000-)
UKR60816,16/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-) Air Force,Military Forces of Russia (2000-),46.8415,33.4284,3,Military Forces of Ukraine (2019-) Air Force - Military Forces of Russia (2000-)
UKR60337,16/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.8814,34.7114,4,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60821,16/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),48.015,37.8014,34,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60707,16/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),Civilians (Ukraine),48.1298,37.8594,1,Military Forces of Ukraine (2019-) - Civilians (Ukraine)
UKR60880,16/06/2022 00:00,2022,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2019-),48.567,39.3171,31,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2019-)
UKR60817,16/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),47.8479,35.1602,13,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60644,15/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.6974,32.5526,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60874,15/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.5682,38.6435,5,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60872,15/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.6042,38.7168,2,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60325,15/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),51.6782,33.9162,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60326,15/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.5333,37.7166,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60651,15/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),51.6782,33.9162,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60336,14/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.66,33.7137,4,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60851,14/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,47.3224,37.6736,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60863,14/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),48.015,37.8014,73,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60330,14/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.8375,37.1047,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60324,14/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.4615,37.0852,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60881,13/06/2022 00:00,2022,Explosions/Remote violence,Unidentified Military Forces,Civilians (Ukraine),47.9668,37.8377,3,Unidentified Military Forces - Civilians (Ukraine)
UKR60320,13/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.5668,33.6474,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60321,13/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-) Air Force,Civilians (Ukraine),50.4243,35.4799,1,Military Forces of Russia (2000-) Air Force - Civilians (Ukraine)
UKR60850,13/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,47.824,37.7525,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60790,13/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.6926,38.5145,3,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR60316,13/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.0307,37.3728,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60319,13/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.8717,36.9347,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60315,13/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.1394,37.7497,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60317,13/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.1966,37.5296,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60406,12/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.2086,30.5645,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60313,12/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9054,38.4353,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60704,12/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-) Air Force,Civilians (Ukraine),47.9785,36.2256,1,Military Forces of Russia (2000-) Air Force - Civilians (Ukraine)
UKR60848,12/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,47.968,37.5475,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60853,12/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.1298,37.8594,2,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60811,12/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.7262,38.2577,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR60314,12/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.6969,38.0611,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60309,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.1083,37.5507,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60310,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9218,37.7816,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60332,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.6956,31.4701,3,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60306,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.8359,36.688,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60307,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),46.8005,31.9513,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60854,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,47.9668,37.8377,3,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60804,11/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.7561,38.2518,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR60312,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.1304,36.8037,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60809,11/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),47.726,37.4014,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR60308,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.9054,38.4353,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60311,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.3846,36.0606,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60329,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),50.2799,35.9818,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60322,11/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Military Forces of Russia (2000-),47.1298,37.571,3,Military Forces of Russia (2000-) - Military Forces of Russia (2000-)
UKR60268,10/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.3238,38.0069,2,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60267,10/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.0464,37.9693,2,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60335,10/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.7154,36.9344,4,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR59705,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),49.9808,36.2527,2,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR60128,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),48.9993,37.4301,10,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60142,09/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.9467,38.4914,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR60253,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-) Air Force,Wagner Group,48.5682,38.6435,10,Military Forces of Ukraine (2019-) Air Force - Wagner Group
UKR60194,09/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),47.8755,37.3454,10,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60215,09/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),48.6926,38.5145,10,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR60206,09/06/2022 00:00,2022,Battles,Military Forces of Ukraine (2019-),Military Forces of Russia (2000-),48.6333,38.378,10,Military Forces of Ukraine (2019-) - Military Forces of Russia (2000-)
UKR59706,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.0046,37.8401,3,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60257,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.2138,37.8797,1,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60264,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.9903,37.8063,2,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60266,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.2489,37.7875,2,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60263,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.3133,38.0416,2,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60278,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Ukraine (2019-),NAF: United Armed Forces of Novorossiya,48.5682,38.6435,13,Military Forces of Ukraine (2019-) - NAF: United Armed Forces of Novorossiya
UKR60134,09/06/2022 00:00,2022,Battles,Military Forces of Russia (2000-),Military Forces of Ukraine (2019-),48.6691,38.4849,10,Military Forces of Russia (2000-) - Military Forces of Ukraine (2019-)
UKR59691,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),47.8375,37.1047,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
UKR59690,09/06/2022 00:00,2022,Explosions/Remote violence,Military Forces of Russia (2000-),Civilians (Ukraine),48.5333,37.7166,1,Military Forces of Russia (2000-) - Civilians (Ukraine)
