,id,year,dyad_name,longitude,latitude,country,country_id,side_a_new_id,side_a,side_b_new_id,side_b,deaths_total,event_civilian,event_relevant,boko_haram_involved,
785,204924,2015,Government of Niger - IS,12.61135,13.31536,Niger,436,75,Government of Niger,234,IS,4,0,1,1,No
786,205259,2015,Government of Niger - IS,13.17333,13.88238,Niger,436,75,Government of Niger,234,IS,2,0,1,1,No
787,205260,2015,Government of Niger - IS,12.61135,13.31536,Niger,436,75,Government of Niger,234,IS,10,0,1,1,No
788,205263,2015,Government of Niger - IS,12.61135,13.31536,Niger,436,75,Government of Niger,234,IS,6,0,1,1,No
789,205499,2015,Government of Cameroon - IS,14.5,11,Cameroon,471,83,Government of Cameroon,234,IS,15,0,1,1,No
790,205512,2015,Government of Cameroon - IS,14.14011,11.04611,Cameroon,471,83,Government of Cameroon,234,IS,5,0,1,1,No
791,205762,2015,Government of Cameroon - IS,14.12624,11.23903,Cameroon,471,83,Government of Cameroon,234,IS,2,0,1,1,No
792,205764,2015,Government of Cameroon - IS,14.12624,11.23903,Cameroon,471,83,Government of Cameroon,234,IS,15,0,1,1,No
793,205782,2015,Government of Nigeria - IS,6.74048,7.79688,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
794,205783,2015,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
795,205803,2015,Government of Nigeria - IS,14.152438,11.255863,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
796,205814,2015,Government of Nigeria - IS,7.533333,9.083333,Nigeria,475,84,Government of Nigeria,234,IS,20,0,1,1,No
797,205818,2015,Government of Chad - IS,14.70529,13.4741,Chad,483,87,Government of Chad,234,IS,28,0,1,1,No
798,205822,2015,Government of Nigeria - IS,12.31264,11.48451,Nigeria,475,84,Government of Nigeria,234,IS,108,0,1,1,No
799,206377,2015,Government of Nigeria - IS,12.033333,12.716667,Nigeria,475,84,Government of Nigeria,234,IS,6,0,1,1,No
800,206395,2015,Government of Nigeria - IS,6.233333,7.55,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
801,206397,2015,Government of Nigeria - IS,13.20914,12.49303,Nigeria,475,84,Government of Nigeria,234,IS,0,0,1,1,No
802,206457,2015,Government of Nigeria - IS,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
803,206469,2015,Government of Nigeria - IS,13.339133,10.826986,Nigeria,475,84,Government of Nigeria,234,IS,31,0,1,1,No
804,206473,2015,Government of Nigeria - IS,13.54889,10.85219,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
805,206491,2015,Government of Nigeria - IS,13.54889,10.85219,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
806,207381,2015,Government of Cameroon - IS,13.91423,11.18417,Cameroon,471,83,Government of Cameroon,234,IS,2,0,1,1,No
807,207414,2015,Government of Nigeria - IS,13.12123,11.220883,Nigeria,475,84,Government of Nigeria,234,IS,30,0,1,1,No
808,207415,2015,Government of Nigeria - IS,13.57841,10.88084,Nigeria,475,84,Government of Nigeria,234,IS,0,0,1,1,No
809,207417,2015,Government of Chad - IS,14.5,13.5,Chad,483,87,Government of Chad,234,IS,3,0,1,1,No
810,207418,2015,Government of Chad - IS,14.5,13.5,Chad,483,87,Government of Chad,234,IS,11,0,1,1,No
811,207420,2015,Government of Nigeria - IS,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
812,207423,2015,Government of Nigeria - IS,13.8293,12.36532,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
813,207424,2015,Government of Nigeria - IS,13.964812,12.528833,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
814,207455,2015,Government of Niger - IS,12.611345,13.31536,Niger,436,75,Government of Niger,234,IS,1,0,1,1,No
815,207463,2015,Government of Nigeria - IS,13.12123,11.220883,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
816,207465,2015,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,7,0,1,1,No
817,207467,2015,Government of Nigeria - IS,13.17831,12.94284,Nigeria,475,84,Government of Nigeria,234,IS,10,0,1,1,No
818,207468,2015,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,18,0,1,1,No
819,207471,2015,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
820,207472,2015,Government of Nigeria - IS,13.712982,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,7,0,1,1,No
821,207474,2015,Government of Cameroon - IS,14.65429,12.21979,Cameroon,471,83,Government of Cameroon,234,IS,5,0,1,1,No
822,207519,2015,Government of Nigeria - IS,12.76417,11.09826,Nigeria,475,84,Government of Nigeria,234,IS,26,0,1,1,No
823,207539,2015,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,26,0,1,1,No
824,207553,2015,Government of Nigeria - IS,13.79345,11.21029,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
825,207554,2015,Government of Nigeria - IS,12.033333,12.716667,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
826,207556,2015,Government of Nigeria - IS,13.75786,11.46991,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
827,207558,2015,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
828,207562,2015,Government of Nigeria - IS,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,234,IS,10,0,1,1,No
829,207563,2015,Government of Nigeria - IS,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
830,207576,2015,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
831,207666,2015,Government of Nigeria - IS,13.105596,12.252155,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
832,207668,2015,Government of Nigeria - IS,13.4622,10.79942,Nigeria,475,84,Government of Nigeria,234,IS,21,0,1,1,No
833,207693,2015,Government of Cameroon - IS,14.2056,11.10682,Cameroon,471,83,Government of Cameroon,234,IS,100,0,1,1,No
834,207698,2015,Government of Cameroon - IS,14.5,11,Cameroon,471,83,Government of Cameroon,234,IS,2,0,1,1,No
835,207701,2015,IS - Yan Gora,12.45449,10.810416,Nigeria,475,234,IS,4000,Yan Gora,4,0,1,1,No
836,207704,2015,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,6,0,1,1,No
837,208054,2015,Government of Cameroon - IS,14.01151,11.1621,Cameroon,471,83,Government of Cameroon,234,IS,2,0,1,1,No
838,208079,2015,IS - Yan Gora,13.605556,11.925833,Nigeria,475,234,IS,4000,Yan Gora,5,0,1,1,No
839,208080,2015,Government of Nigeria - IS,13.485824,11.602226,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
840,208194,2015,Government of Nigeria - IS,13.762558,11.360833,Nigeria,475,84,Government of Nigeria,234,IS,34,0,1,1,No
841,208195,2015,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,15,0,1,1,No
842,208197,2015,Government of Nigeria - IS,12.76417,11.09826,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
843,208198,2015,Government of Nigeria - IS,13.66256,11.98456,Nigeria,475,84,Government of Nigeria,234,IS,9,0,1,1,No
844,208241,2015,Government of Cameroon - IS,13.911289,11.189764,Nigeria,475,83,Government of Cameroon,234,IS,71,0,1,1,No
845,208287,2015,Government of Nigeria - IS,14.21731,12.37066,Nigeria,475,84,Government of Nigeria,234,IS,40,0,1,1,No
846,208305,2015,Government of Nigeria - IS,7.43828,10.52224,Nigeria,475,84,Government of Nigeria,234,IS,10,0,1,1,No
847,208317,2015,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
848,208365,2015,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,40,0,1,1,No
849,208450,2015,Government of Nigeria - IS,12.8782,10.63582,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
850,208451,2015,Government of Nigeria - IS,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,234,IS,10,0,1,1,No
851,208452,2015,Government of Nigeria - IS,13.29155,11.89912,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
852,208453,2015,Government of Nigeria - IS,13.15166,11.83537,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
853,208468,2015,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
854,208948,2015,Government of Niger - IS,13.25159,13.62649,Niger,436,75,Government of Niger,234,IS,2,0,1,1,No
855,211750,2015,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.91423,11.18417,Cameroon,471,83,Government of Cameroon,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11,0,1,0,Yes
856,211757,2015,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,83,Government of Cameroon,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14,0,1,0,Yes
857,211775,2015,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.5,11,Cameroon,471,83,Government of Cameroon,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
858,211952,2015,Government of Cameroon - IS,14.655589,11.964726,Cameroon,471,83,Government of Cameroon,234,IS,2,0,1,1,No
859,212008,2015,Government of Chad - IS,14.12174,13.328508,Chad,483,87,Government of Chad,234,IS,7,0,1,1,No
860,212022,2015,Government of Cameroon - IS,13.91423,11.18417,Cameroon,471,83,Government of Cameroon,234,IS,10,0,1,1,No
861,212147,2015,Government of Cameroon - IS,14.57067,11.39879,Cameroon,471,83,Government of Cameroon,234,IS,1,0,1,1,No
862,212237,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.361706,11.275387,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
863,212244,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.88216,11.13562,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
864,212245,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.88216,11.13562,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8,0,1,0,Yes
865,212255,2015,Government of Cameroon - IS,13.91423,11.18417,Cameroon,471,83,Government of Cameroon,234,IS,3,0,1,1,No
866,212256,2015,Government of Cameroon - IS,13.801442,11.005125,Cameroon,471,83,Government of Cameroon,234,IS,2,0,1,1,No
867,212321,2015,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.26438,13.6169,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
868,213449,2015,Government of Nigeria - IS,11.9608,11.747,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
869,213458,2015,Government of Niger - IS,12.5,13.66667,Niger,436,75,Government of Niger,234,IS,20,0,1,1,No
870,218822,2016,Government of Niger - IS,12.98081,13.97649,Niger,436,75,Government of Niger,234,IS,6,0,1,1,No
871,218829,2016,Government of Nigeria - IS,12.08863,10.90484,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
872,218831,2016,Government of Nigeria - IS,11.7539,12.1076,Nigeria,475,84,Government of Nigeria,234,IS,14,0,1,1,No
873,218833,2016,Government of Nigeria - IS,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
874,218837,2016,Government of Nigeria - IS,12.76417,11.09826,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
875,218838,2016,Government of Nigeria - IS,13.8293,12.36532,Nigeria,475,84,Government of Nigeria,234,IS,21,0,1,1,No
876,218852,2016,Government of Cameroon - IS,13.847976,11.150053,Nigeria,475,83,Government of Cameroon,234,IS,40,0,1,1,No
877,218876,2016,Government of Chad - IS,14.5,13.5,Chad,483,87,Government of Chad,234,IS,3,0,1,1,No
878,218879,2015,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
879,218880,2016,Government of Nigeria - IS,13.65412,11.37265,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
880,218884,2016,Government of Nigeria - IS,14.02693,11.90069,Nigeria,475,84,Government of Nigeria,234,IS,28,0,1,1,No
881,218885,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,28,0,1,1,No
882,218886,2016,Government of Nigeria - IS,12.28329,11.1694,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
883,218887,2016,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
884,218894,2016,Government of Nigeria - IS,12.63067,11.83022,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
885,218898,2016,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,10,0,1,1,No
886,218903,2016,Government of Nigeria - IS,13.793771,11.175034,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
887,218904,2016,Government of Nigeria - IS,13.605556,11.925833,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
888,218905,2016,Government of Nigeria - IS,13.77493,11.14164,Nigeria,475,84,Government of Nigeria,234,IS,153,0,1,1,No
889,218908,2016,Government of Nigeria - IS,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,234,IS,20,0,1,1,No
890,218910,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
891,218912,2016,Government of Nigeria - IS,14.21296,11.3548,Nigeria,475,84,Government of Nigeria,234,IS,94,0,1,1,No
892,218913,2016,Government of Nigeria - IS,13.91815,12.03609,Nigeria,475,84,Government of Nigeria,234,IS,28,0,1,1,No
893,218921,2016,Government of Nigeria - IS,14.02693,11.90069,Nigeria,475,84,Government of Nigeria,234,IS,37,0,1,1,No
894,218934,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
895,218946,2016,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,24,0,1,1,No
896,218957,2016,Government of Nigeria - IS,13.41667,11.16667,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
897,218959,2016,Government of Nigeria - IS,13.79345,11.21029,Nigeria,475,84,Government of Nigeria,234,IS,16,0,1,1,No
898,219054,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
899,219055,2016,Government of Nigeria - IS,13.840996,12.803918,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
900,219056,2016,Government of Nigeria - IS,13.21395,12.91849,Nigeria,475,84,Government of Nigeria,234,IS,40,0,1,1,No
901,226123,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
902,226134,2016,Government of Nigeria - IS,14.152438,11.255863,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
903,226141,2016,Government of Nigeria - IS,13.14579,10.76891,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
904,226153,2016,Government of Nigeria - IS,11.5,12,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
905,226157,2016,Government of Cameroon - IS,13.85365,11.08919,Cameroon,471,83,Government of Cameroon,234,IS,20,0,1,1,No
906,226169,2016,Government of Nigeria - IS,14.21296,11.3548,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
907,226176,2016,Government of Nigeria - IS,13.60899,12.96309,Nigeria,475,84,Government of Nigeria,234,IS,7,0,1,1,No
908,226180,2016,Government of Nigeria - IS,14.16468,11.8809,Nigeria,475,84,Government of Nigeria,234,IS,19,0,1,1,No
909,226216,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,59,0,1,1,No
910,226220,2016,Government of Nigeria - IS,13.605556,11.925833,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
911,226222,2016,IS - Yan Gora,13.160274,11.84644,Nigeria,475,234,IS,4000,Yan Gora,1,0,1,1,No
912,226225,2016,Government of Nigeria - IS,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
913,226229,2016,Government of Nigeria - IS,14.48093,12.04639,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
914,226232,2016,Government of Nigeria - IS,13.68943,11.38533,Nigeria,475,84,Government of Nigeria,234,IS,25,0,1,1,No
915,226238,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
916,226240,2016,Government of Nigeria - IS,13.792824,11.435861,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
917,226241,2016,Government of Nigeria - IS,13.876097,11.374388,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
918,226278,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
919,226285,2016,Government of Nigeria - IS,14.48093,12.04639,Nigeria,475,84,Government of Nigeria,234,IS,35,0,1,1,No
920,226289,2016,Government of Nigeria - IS,14.35,12.36667,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
921,226292,2016,Government of Nigeria - IS,14.41691,12.30301,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
922,226297,2016,Government of Niger - IS,12.61135,13.31536,Niger,436,75,Government of Niger,234,IS,6,0,1,1,No
923,226301,2016,Government of Nigeria - IS,13.98666,11.4266,Nigeria,475,84,Government of Nigeria,234,IS,9,0,1,1,No
924,226316,2016,Government of Nigeria - IS,14.23515,11.49886,Nigeria,475,84,Government of Nigeria,234,IS,15,0,1,1,No
925,226329,2016,Government of Nigeria - IS,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
926,226330,2016,Government of Nigeria - IS,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
927,226342,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,17,0,1,1,No
928,226349,2016,Government of Nigeria - IS,14.11306,11.30946,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
929,226351,2016,Government of Nigeria - IS,14.07459,11.34754,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
930,226362,2016,Government of Nigeria - IS,13.79345,11.21029,Nigeria,475,84,Government of Nigeria,234,IS,7,0,1,1,No
931,226363,2016,Government of Nigeria - IS,14.18319,12.21532,Nigeria,475,84,Government of Nigeria,234,IS,28,0,1,1,No
932,226365,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
933,226368,2016,Government of Nigeria - IS,14.187145,11.309954,Nigeria,475,84,Government of Nigeria,234,IS,10,0,1,1,No
934,226397,2016,Government of Nigeria - IS,12.5081,12.8847,Nigeria,475,84,Government of Nigeria,234,IS,33,0,1,1,No
935,226402,2016,Government of Nigeria - IS,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
936,226415,2016,Government of Nigeria - IS,14.18319,12.21532,Nigeria,475,84,Government of Nigeria,234,IS,12,0,1,1,No
937,226418,2016,Government of Nigeria - IS,14.48093,12.04639,Nigeria,475,84,Government of Nigeria,234,IS,8,0,1,1,No
938,226420,2016,Government of Nigeria - IS,13.011614,11.20281,Nigeria,475,84,Government of Nigeria,234,IS,9,0,1,1,No
939,226425,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
940,226441,2016,Government of Nigeria - IS,13.60899,12.96309,Nigeria,475,84,Government of Nigeria,234,IS,7,0,1,1,No
941,226453,2016,Government of Nigeria - IS,14.35,12.36667,Nigeria,475,84,Government of Nigeria,234,IS,9,0,1,1,No
942,226489,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,13,0,1,1,No
943,226490,2016,Government of Nigeria - IS,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
944,226499,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
945,226501,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,16,0,1,1,No
946,226505,2016,Government of Nigeria - IS,13.160274,11.84644,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
947,226507,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,15,0,1,1,No
948,226543,2016,Government of Nigeria - IS,12.260254,11.02535,Nigeria,475,84,Government of Nigeria,234,IS,11,0,1,1,No
949,226548,2016,Government of Nigeria - IS,12.76417,11.09826,Nigeria,475,84,Government of Nigeria,234,IS,22,0,1,1,No
950,226566,2016,Government of Nigeria - IS,12.76417,11.09826,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
951,226568,2016,Government of Nigeria - IS,12.19458,10.61285,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
952,226594,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
953,226606,2016,Government of Niger - IS,13.30951,13.69869,Niger,436,75,Government of Niger,234,IS,29,0,1,1,No
954,226607,2016,Government of Nigeria - IS,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,19,0,1,1,No
955,226610,2016,Government of Nigeria - IS,13.346271,11.645334,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
956,226612,2016,Government of Nigeria - IS,13.20914,12.49303,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
957,226614,2016,Government of Nigeria - IS,12.646037,11.045854,Nigeria,475,84,Government of Nigeria,234,IS,9,0,1,1,No
958,226638,2016,Government of Nigeria - IS,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
959,226640,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
960,226642,2016,Government of Nigeria - IS,13.50868,11.10682,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
961,226647,2016,Government of Nigeria - IS,14.18319,12.21532,Nigeria,475,84,Government of Nigeria,234,IS,10,0,1,1,No
962,226666,2016,Government of Nigeria - IS,14.48093,12.04639,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
963,226670,2016,Government of Nigeria - IS,13.79345,11.21029,Nigeria,475,84,Government of Nigeria,234,IS,6,0,1,1,No
964,226675,2016,Government of Nigeria - IS,13.95471,11.36773,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
965,226677,2016,Government of Nigeria - IS,14.48093,12.04639,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
966,226692,2016,Government of Niger - IS,12.85869,13.56311,Niger,436,75,Government of Niger,234,IS,7,0,1,1,No
967,226701,2016,Government of Nigeria - IS,13.61461,13.19304,Nigeria,475,84,Government of Nigeria,234,IS,15,0,1,1,No
968,226702,2016,Government of Nigeria - IS,12.76417,11.09826,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
969,226704,2016,Government of Nigeria - IS,13.787394,11.771917,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
970,226746,2016,Government of Nigeria - IS,13.673019,12.07982,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
971,226778,2016,Government of Nigeria - IS,13.66256,11.98456,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
972,226779,2016,Government of Nigeria - IS,13.605556,11.925833,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
973,226782,2016,Government of Nigeria - IS,13.523484,12.175314,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
974,226787,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
975,226793,2016,IS - Yan Gora,13.160274,11.84644,Nigeria,475,234,IS,4000,Yan Gora,2,0,1,1,No
976,226798,2016,Government of Nigeria - IS,13.77493,11.14164,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
977,226805,2016,Government of Nigeria - IS,13.17831,12.94284,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
978,226814,2016,Government of Nigeria - IS,13.60792,12.67863,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
979,226820,2016,Government of Nigeria - IS,13.60899,12.96309,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
980,226825,2016,Government of Nigeria - IS,13.67426,12.79148,Nigeria,475,84,Government of Nigeria,234,IS,1,0,1,1,No
981,226829,2016,IS - Yan Gora,13.26606,11.76002,Nigeria,475,234,IS,4000,Yan Gora,3,0,1,1,No
982,226838,2016,Government of Nigeria - IS,14.47243,12.28295,Nigeria,475,84,Government of Nigeria,234,IS,18,0,1,1,No
983,226928,2016,Government of Nigeria - IS,13.60899,12.96309,Nigeria,475,84,Government of Nigeria,234,IS,27,0,1,1,No
984,226957,2016,Government of Nigeria - IS,13.416667,11.25,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
985,226959,2016,Government of Nigeria - IS,12.58074,11.69475,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
986,226960,2016,Government of Nigeria - IS,14.146401,11.404307,Nigeria,475,84,Government of Nigeria,234,IS,4,0,1,1,No
987,226972,2016,Government of Nigeria - IS,14.18203,11.52035,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
988,226973,2016,Government of Nigeria - IS,13,11.5,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
989,226975,2016,Government of Nigeria - IS,13.60899,12.96309,Nigeria,475,84,Government of Nigeria,234,IS,42,0,1,1,No
990,226980,2016,Government of Nigeria - IS,14.187145,11.309954,Nigeria,475,84,Government of Nigeria,234,IS,3,0,1,1,No
991,226984,2016,Government of Nigeria - IS,13.712982,11.103593,Nigeria,475,84,Government of Nigeria,234,IS,9,0,1,1,No
992,227018,2016,Government of Nigeria - IS,13.79345,11.21029,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
993,227027,2016,Government of Nigeria - IS,13.29155,11.89912,Nigeria,475,84,Government of Nigeria,234,IS,5,0,1,1,No
994,227156,2016,Government of Nigeria - IS,13.60899,12.96309,Nigeria,475,84,Government of Nigeria,234,IS,16,0,1,1,No
995,227157,2016,Government of Nigeria - IS,13.61727,12.57852,Nigeria,475,84,Government of Nigeria,234,IS,2,0,1,1,No
996,227158,2016,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.09661,11.52059,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
997,227159,2016,Government of Nigeria - IS,13.98946,12.1101,Nigeria,475,84,Government of Nigeria,234,IS,7,0,1,1,No
