"","id","year","date_start","longitude","latitude","dyad_name","side_a","side_b","deaths_total","event_relevant","event_civilians","al_shabaab_involved","al_shabaab_involved_txt"
"1595",25983,2000,"2000-01-10",46,3,"Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye) - Eli-Agon-Yar subclan of Abgal clan (Hawiye)","Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye)","Eli-Agon-Yar subclan of Abgal clan (Hawiye)",8,1,0,0,"No"
"1596",25984,2007,"2007-02-23",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",3,1,0,0,"No"
"1597",25986,2008,"2008-03-15",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"1598",25987,2010,"2010-11-01",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1599",25988,2009,"2009-08-27",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1600",25989,2010,"2010-06-30",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"1601",25990,2007,"2007-07-08",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",8,1,0,0,"No"
"1602",25991,2007,"2007-08-10",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",2,1,0,0,"No"
"1603",25993,2007,"2007-10-27",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",9,1,0,0,"No"
"1604",25994,2010,"2010-07-02",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1605",25998,1993,"1993-01-13",45.5,4,"Habar Gidir clan (Hawiye) - Marehan subclan of Sede clan (Darod)","Habar Gidir clan (Hawiye)","Marehan subclan of Sede clan (Darod)",30,1,0,0,"No"
"1606",25999,2008,"2008-12-18",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"1607",26000,1996,"1996-08-11",45.383333,2.35,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",14,1,0,0,"No"
"1608",26001,2010,"2010-06-09",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",8,1,0,1,"Yes"
"1609",26002,2008,"2008-10-04",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"1610",26003,2010,"2010-04-03",46.0091,2.6557,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"1611",26005,2009,"2009-04-15",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"1612",26006,2010,"2010-08-03",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"1613",26007,1997,"1997-02-18",45.366667,2.066667,"USC/SNA - USC/SNA - OA ","USC/SNA","USC/SNA - OA ",1,1,0,0,"No"
"1614",26008,2008,"2008-10-15",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",14,1,0,1,"Yes"
"1615",26009,2008,"2008-05-09",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"1616",26010,2008,"2008-02-28",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1617",26011,2010,"2010-10-14",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1618",26012,1994,"1994-10-24",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",12,1,0,0,"No"
"1619",26013,2009,"2009-03-18",43.15,4.35,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",17,1,0,1,"Yes"
"1620",26018,2009,"2009-01-10",45.383333,2.35,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1621",26019,1996,"1996-07-22",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",17,1,0,0,"No"
"1622",26020,2007,"2007-03-05",42.545365,-0.358173,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1623",26021,2010,"2010-11-27",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"1624",26023,1994,"1994-10-24",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",12,1,0,0,"No"
"1625",26024,2008,"2008-07-22",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1626",26025,1994,"1994-10-24",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",2,1,0,0,"No"
"1627",26027,2003,"2003-10-28",46.396389,6.147778,"Fiqi Muhumud subclan (Dir) - Marehan subclan of Sede clan (Darod)","Fiqi Muhumud subclan (Dir)","Marehan subclan of Sede clan (Darod)",8,1,0,0,"No"
"1628",26028,2009,"2009-03-17",45.203611,4.735833,"Government of Somalia - Hizbul Islam","Government of Somalia","Hizbul Islam",2,1,0,0,"No"
"1629",26029,1994,"1994-12-06",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",2,1,0,0,"No"
"1630",26030,2007,"2007-01-10",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1631",26033,2007,"2007-07-24",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",3,1,0,0,"No"
"1632",26034,2007,"2007-08-07",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",2,1,0,0,"No"
"1633",26035,2007,"2007-02-26",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1634",26037,2006,"2006-12-14",43.5,3,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",4,1,0,0,"No"
"1635",26040,2007,"2007-07-25",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1636",26041,2010,"2010-08-28",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",20,1,0,1,"Yes"
"1637",26042,2008,"2008-07-15",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"1638",26043,2010,"2010-05-28",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1639",26044,2008,"2008-11-07",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1640",26046,2010,"2010-01-17",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1641",26047,2008,"2008-05-11",43.65,3.116667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"1642",26049,1994,"1994-02-01",42.545365,-0.358173,"SPM - SPM/SNA ","SPM","SPM/SNA ",3,1,0,0,"No"
"1643",26051,2007,"2007-05-10",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",2,1,0,0,"No"
"1644",26052,2007,"2007-07-21",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1645",26053,2010,"2010-05-20",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1646",26054,1996,"1996-10-01",45.366667,2.066667,"USC/SNA - USC/SNA - OA ","USC/SNA","USC/SNA - OA ",4,1,0,0,"No"
"1647",26055,1996,"1996-10-11",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",1,1,0,0,"No"
"1648",26056,2001,"2001-11-21",48.483056,8.406389,"Forces of Abdullahi Yusuf - Forces of Jama Ali Jama","Forces of Abdullahi Yusuf","Forces of Jama Ali Jama",11,1,0,0,"No"
"1649",26057,2007,"2007-01-15",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",2,1,0,0,"No"
"1650",26058,2008,"2008-06-08",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",12,1,0,1,"Yes"
"1651",26059,2010,"2010-10-23",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",12,1,0,1,"Yes"
"1652",26060,2009,"2009-10-30",44,4,"Al-Shabaab - Hizbul Islam","Al-Shabaab","Hizbul Islam",3,1,0,1,"Yes"
"1653",26062,2010,"2010-12-18",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1654",26063,2007,"2007-07-12",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",2,1,0,0,"No"
"1655",26066,2007,"2007-06-28",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",2,1,0,0,"No"
"1656",26067,2008,"2008-11-16",43.65,3.116667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"1657",26068,2008,"2008-07-15",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1658",26072,2004,"2004-11-16",46.505419,8.167331,"Puntland state of Somalia - Republic of Somaliland","Puntland state of Somalia","Republic of Somaliland",3,1,0,0,"No"
"1659",26073,2009,"2009-06-02",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",8,1,0,1,"Yes"
"1660",26074,2010,"2010-12-04",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",12,1,0,1,"Yes"
"1661",26075,2009,"2009-11-30",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",8,1,0,1,"Yes"
"1662",26076,2006,"2006-02-18",45.366667,2.066667,"ARPCT - ARS/UIC","ARPCT","ARS/UIC",4,1,0,0,"No"
"1663",26079,2009,"2009-05-10",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",25,1,0,1,"Yes"
"1664",26080,2007,"2007-03-29",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",11,1,0,0,"No"
"1665",26081,2009,"2009-09-05",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"1666",26083,2008,"2008-05-31",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"1667",26085,2010,"2010-10-12",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",12,1,0,1,"Yes"
"1668",26087,2002,"2002-07-27",43.65,3.116667,"RRA - RRA - MH","RRA","RRA - MH",17,1,0,0,"No"
"1669",26088,2008,"2008-10-14",44.41667,1.83333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1670",26090,2009,"2009-01-12",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",13,1,0,1,"Yes"
"1671",26092,2010,"2010-05-31",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1672",26093,1995,"1995-07-07",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",1,1,0,0,"No"
"1673",26096,2007,"2007-10-20",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1674",26098,2010,"2010-08-01",49.055153,10.990097,"Mujahideen in the Golis Mountains - Puntland state of Somalia","Mujahideen in the Golis Mountains","Puntland state of Somalia",47,1,0,0,"No"
"1675",26099,1995,"1995-10-28",43.066667,10.616667,"Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland","Forces of Abdurahman Ahmed Ali 'Tur'","Republic of Somaliland",1,1,0,0,"No"
"1676",26100,2009,"2009-10-22",47.430833,6.769722,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1677",26101,2008,"2008-05-07",45.5,4,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",26,1,0,0,"No"
"1678",26102,2001,"2001-08-07",42.545365,-0.358173,"Government of Somalia - SRRC","Government of Somalia","SRRC",47,1,0,0,"No"
"1679",26104,1995,"1995-08-19",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",4,1,0,0,"No"
"1680",26105,2009,"2009-07-22",46.083333,4.383333,"Ahlu Sunna Waljamaca - Al-Shabaab","Ahlu Sunna Waljamaca","Al-Shabaab",13,1,0,1,"Yes"
"1681",26107,1992,"1992-09-16",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",3,1,0,0,"No"
"1682",26110,2007,"2007-08-26",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1683",26111,1995,"1995-01-01",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",12,1,0,0,"No"
"1684",26112,2007,"2007-09-16",47.357778,8.475556,"Puntland state of Somalia - Republic of Somaliland","Puntland state of Somalia","Republic of Somaliland",3,1,0,0,"No"
"1685",26113,1995,"1995-08-27",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",6,1,0,0,"No"
"1686",26115,2008,"2008-09-17",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",8,1,0,0,"No"
"1687",26117,2008,"2008-12-30",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",14,1,0,1,"Yes"
"1688",26118,2009,"2009-12-25",45.5,4,"Government of Somalia - Hizbul Islam","Government of Somalia","Hizbul Islam",3,1,0,0,"No"
"1689",26119,2007,"2007-02-10",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",3,1,0,0,"No"
"1690",26120,2010,"2010-07-12",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",45,1,0,1,"Yes"
"1691",26121,2007,"2007-02-15",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1692",26122,1994,"1994-05-02",45.203611,4.735833,"Habar Gidir clan (Hawiye) - Xawaadle clan (Hawiye)","Habar Gidir clan (Hawiye)","Xawaadle clan (Hawiye)",7,1,0,0,"No"
"1693",26123,2007,"2007-04-19",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",12,1,0,0,"No"
"1694",26124,2010,"2010-08-30",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"1695",26125,2009,"2009-11-16",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"1696",26127,2009,"2009-12-12",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1697",26129,1996,"1996-02-18",42,3,"RRA - USC/SNA","RRA","USC/SNA",3,1,0,0,"No"
"1698",26130,2010,"2010-09-16",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",15,1,0,1,"Yes"
"1699",26133,2003,"2003-06-06",46.0091,2.6557,"Mohamed Muse subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye)","Mohamed Muse subclan of Abgal clan (Hawiye)","Warsangeli subclan of Abgal clan (Hawiye)",6,1,0,0,"No"
"1700",26134,2008,"2008-07-01",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",13,1,0,1,"Yes"
"1701",26135,2010,"2010-04-27",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",17,1,0,1,"Yes"
"1702",26136,1993,"1993-05-07",42.545365,-0.358173,"SPM - SPM/SNA ","SPM","SPM/SNA ",20,1,0,0,"No"
"1703",26137,2009,"2009-01-12",42.285637,2.338564,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1704",26140,2008,"2008-12-21",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1705",26141,1996,"1996-12-14",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",38,1,0,0,"No"
"1706",26143,2010,"2010-04-12",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"1707",26150,2000,"2000-08-27",45.516667,2.766667,"Galje'el clan (Hawiye) - Xawaadle clan (Hawiye)","Galje'el clan (Hawiye)","Xawaadle clan (Hawiye)",24,1,0,0,"No"
"1708",26151,2006,"2006-12-24",43.35,2.716667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",127,1,0,0,"No"
"1709",26152,2000,"2000-05-18",44.35,1.6,"Garre subclan of Digil clan (Digil-Mirifle) - Jiddo subclan of Digil clan (Digil-Mirifle)","Garre subclan of Digil clan (Digil-Mirifle)","Jiddo subclan of Digil clan (Digil-Mirifle)",7,1,0,0,"No"
"1710",26153,2009,"2009-05-24",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",11,1,0,1,"Yes"
"1711",26154,2010,"2010-01-11",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1712",26155,2010,"2010-11-18",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"1713",26156,2009,"2009-09-17",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"1714",26159,2009,"2009-10-16",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"1715",26161,2010,"2010-04-24",45.116667,2.15,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1716",26162,2010,"2010-04-26",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1717",26163,2004,"2004-12-27",42.545365,-0.358173,"JVA - JVA faction","JVA","JVA faction",2,1,0,0,"No"
"1718",26166,2009,"2009-08-25",47.430833,6.769722,"Ahlu Sunna Waljamaca - Al-Shabaab","Ahlu Sunna Waljamaca","Al-Shabaab",7,1,0,1,"Yes"
"1719",26167,2003,"2003-05-22",46.396389,6.147778,"Fiqi Muhumud subclan (Dir) - Marehan subclan of Sede clan (Darod)","Fiqi Muhumud subclan (Dir)","Marehan subclan of Sede clan (Darod)",21,1,0,0,"No"
"1720",26168,2008,"2008-08-09",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"1721",26170,2007,"2007-10-05",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",5,1,0,0,"No"
"1722",26172,1994,"1994-04-16",45.366667,2.066667,"Habar Gidir clan (Hawiye) - Xawaadle clan (Hawiye)","Habar Gidir clan (Hawiye)","Xawaadle clan (Hawiye)",21,1,0,0,"No"
"1723",26175,2010,"2010-05-01",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1724",26176,2007,"2007-06-22",42.545365,-0.358173,"Majerteen subclan (Darod) - Marehan subclan of Sede clan (Darod)","Majerteen subclan (Darod)","Marehan subclan of Sede clan (Darod)",7,1,0,0,"No"
"1725",26178,1996,"1996-06-22",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",9,1,0,0,"No"
"1726",26179,2007,"2007-08-20",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",1,1,0,0,"No"
"1727",26181,2010,"2010-08-31",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",14,1,0,1,"Yes"
"1728",26184,2009,"2009-01-09",42,3,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"1729",26185,2005,"2005-06-12",41.017705,2.735179,"Garre subclan of Digil clan (Digil-Mirifle) - Marehan subclan of Sede clan (Darod)","Garre subclan of Digil clan (Digil-Mirifle)","Marehan subclan of Sede clan (Darod)",30,1,0,0,"No"
"1730",26186,2007,"2007-10-16",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",9,1,0,0,"No"
"1731",26194,2007,"2007-08-09",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",5,1,0,0,"No"
"1732",26197,2009,"2009-04-25",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",8,1,0,1,"Yes"
"1733",26198,2008,"2008-05-17",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"1734",26201,2008,"2008-08-03",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",20,1,0,1,"Yes"
"1735",26202,2010,"2010-03-31",47.9138,5.265,"Suleiman subclan of Habar Gidir clan (Hawiye) - Qubeys subclan (Dir)","Suleiman subclan of Habar Gidir clan (Hawiye)","Qubeys subclan (Dir)",15,1,0,0,"No"
"1736",26203,2008,"2008-01-28",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1737",26204,2004,"2004-10-22",42.545365,-0.358173,"JVA - JVA faction","JVA","JVA faction",2,1,0,0,"No"
"1738",26206,2008,"2008-01-16",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"1739",26208,2008,"2008-06-17",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",14,1,0,1,"Yes"
"1740",26209,2009,"2009-10-30",45.306422,2.016353,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"1741",26210,1996,"1996-12-17",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",9,1,0,0,"No"
"1742",26212,2008,"2008-10-13",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",8,1,0,1,"Yes"
"1743",26214,2008,"2008-07-31",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1744",26216,2001,"2001-12-02",45.116667,2.15,"Abgal clan (Hawiye) - Garre subclan of Digil clan (Digil-Mirifle)","Abgal clan (Hawiye)","Garre subclan of Digil clan (Digil-Mirifle)",15,1,0,0,"No"
"1745",26219,2009,"2009-01-07",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"1746",26220,2010,"2010-03-09",45.366667,2.066667,"Al-Shabaab - Hizbul Islam","Al-Shabaab","Hizbul Islam",1,1,0,1,"Yes"
"1747",26222,2010,"2010-04-12",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",20,1,0,1,"Yes"
"1748",26224,2009,"2009-09-24",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"1749",26225,2009,"2009-08-08",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"1750",26228,2010,"2010-02-01",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"1751",26229,2010,"2010-03-02",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"1752",26230,2009,"2009-03-26",45.366667,2.066667,"Government of Somalia - Hizbul Islam","Government of Somalia","Hizbul Islam",4,1,0,0,"No"
"1753",26231,2002,"2002-05-07",49.086944,9.505278,"Forces of Abdullahi Yusuf - Forces of Jama Ali Jama","Forces of Abdullahi Yusuf","Forces of Jama Ali Jama",12,1,0,0,"No"
"1754",26232,2010,"2010-01-27",46.617838,4.024069,"Ahlu Sunna Waljamaca - Al-Shabaab","Ahlu Sunna Waljamaca","Al-Shabaab",5,1,0,1,"Yes"
"1755",26233,2007,"2007-10-21",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",4,1,0,0,"No"
"1756",26234,2008,"2008-03-20",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"1757",26235,2007,"2007-09-29",45.366667,2.066667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",5,1,0,0,"No"
"1758",26236,2008,"2008-08-17",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"1759",26238,2009,"2009-06-05",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"1760",26244,2010,"2010-01-26",45.203611,4.735833,"Ahlu Sunna Waljamaca - Hizbul Islam","Ahlu Sunna Waljamaca","Hizbul Islam",2,1,0,0,"No"
"1761",26246,2010,"2010-02-10",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",30,1,0,1,"Yes"
"1762",26248,2009,"2009-01-10",45.8825,5.3075,"Ahlu Sunna Waljamaca - Al-Shabaab","Ahlu Sunna Waljamaca","Al-Shabaab",25,1,0,1,"Yes"
"1763",26249,2009,"2009-11-21",42.073209,0.514381,"Al-Shabaab - Hizbul Islam","Al-Shabaab","Hizbul Islam",13,1,0,1,"Yes"
"1764",26250,2003,"2003-10-03",43.65,3.116667,"RRA - RRA - MH","RRA","RRA - MH",2,1,0,0,"No"
"1765",26252,2006,"2006-12-19",43.35,2.716667,"Government of Somalia - ARS/UIC","Government of Somalia","ARS/UIC",12,1,0,0,"No"
"1766",26253,2009,"2009-09-07",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",16,1,0,1,"Yes"
"1767",26254,2010,"2010-06-29",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"1768",26256,2003,"2003-07-08",48.666667,6.5,"Dir clan  - Sa'ad subclan of Habar Gidir clan (Hawiye)","Dir clan ","Sa'ad subclan of Habar Gidir clan (Hawiye)",43,1,0,0,"No"
"1769",26258,1995,"1995-09-01",45.366667,2.066667,"Government of Somalia - USC/SNA","Government of Somalia","USC/SNA",14,1,0,0,"No"
