"","id","year","date_start","longitude","latitude","dyad_name","side_a","side_b","deaths_total","event_relevant","event_civilians","farc_eln_involved"
"3109",227352,1992,"1992-09-19",-75.666667,8.333333,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3110",227353,1992,"1992-09-19",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3111",227354,1992,"1992-09-19",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3112",227355,1994,"1994-02-19",-72,1.916667,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3113",227356,1994,"1994-02-19",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3114",227357,1994,"1994-02-19",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3115",227358,1994,"1994-02-19",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3116",227359,1996,"1996-09-07",-74.5,10,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3117",227360,1996,"1996-09-21",-74.9,7.46667,"Government of Colombia - ELN","Government of Colombia","ELN",17,1,0,"ELN"
"3118",227361,1996,"1996-09-23",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3119",227362,1999,"1999-01-07",-75.5,7,"AUC - FARC","AUC","FARC",2,1,0,"FARC"
"3120",227403,1996,"1996-11-19",-75.5,7,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3121",227404,2002,"2002-03-15",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3122",227408,2002,"2002-05-02",-76.876801,6.53833,"AUC - FARC","AUC","FARC",125,1,0,"FARC"
"3123",227413,1998,"1998-10-26",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3124",227414,2001,"2001-04-09",-77,6,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3125",227424,2001,"2001-05-11",-75.8275,6.556389,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"3126",227425,2001,"2001-05-11",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"3127",227426,2001,"2001-08-29",-75.8275,6.556389,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3128",227427,2001,"2001-08-29",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3129",227428,2001,"2001-08-29",-76.5,3.75,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3130",227502,1996,"1996-11-03",-71.5,5.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3131",227503,1996,"1996-11-03",-73.416667,6.833333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3132",227509,1994,"1994-03-02",-71.771699,6.792768,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3133",227510,1994,"1994-03-02",-71.87523,6.953758,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3134",227511,1994,"1994-03-02",-71.428056,7.029167,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3135",227512,2004,"2004-03-09",-70.965,6.41889,"AUC - FARC","AUC","FARC",3,1,0,"FARC"
"3136",227597,1994,"1994-07-20",-73.96926,4.72069,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3137",227623,2001,"2001-10-21",-76.171594,4.92387,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3138",227625,2002,"2002-02-27",-75.563591,6.25184,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3139",227626,2002,"2002-02-27",-75.514444,10.399722,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3140",227627,2002,"2002-02-27",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3141",227628,2002,"2002-02-27",-75.232222,4.438889,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3142",227671,1998,"1998-02-14",-71.5,5.5,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3143",227672,2003,"2003-12-02",-73,5.666667,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3144",227673,2002,"2002-09-22",-74.533333,7.030833,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3145",227710,1991,"1991-08-10",-75.583333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"3146",227711,1992,"1992-04-02",-75.666667,8.333333,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3147",227712,1992,"1992-04-02",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3148",227724,2000,"2000-01-11",-77.503243,0.883706,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3149",227725,2000,"2000-01-11",-77.57216,0.80739,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3150",227737,1993,"1993-05-09",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3151",227738,1993,"1993-05-09",-75.583333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3152",227745,2001,"2001-09-15",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3153",227749,2003,"2003-12-09",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3154",227750,2003,"2003-12-09",-75.583333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3155",227751,2003,"2003-12-09",-74.5,10,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3156",227752,2003,"2003-12-09",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3157",227753,1995,"1995-01-08",-71.57561,1.92608,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3158",227754,2002,"2002-03-10",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3159",227755,2002,"2002-03-10",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3160",227839,1997,"1997-03-11",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3161",227867,2002,"2002-06-07",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3162",227872,2000,"2000-11-25",-73.5,9.333333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3163",227873,2001,"2001-11-12",-76,0.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3164",227874,1999,"1999-12-15",-75.33333,9.58333,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"3165",227875,1995,"1995-01-14",-75.833333,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3166",227876,1991,"1991-10-26",-73.416667,6.833333,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3167",227877,1991,"1991-09-07",-72.5,11.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3168",227878,1991,"1991-09-07",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3169",227879,2001,"2001-08-11",-75.09539,4.629963,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"3170",227978,2000,"2000-09-20",-76.405981,3.11013,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"3171",227979,2001,"2001-05-09",-76.37375,1.135941,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3172",228046,2002,"2002-03-31",-75.563591,6.25184,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3173",228061,2002,"2002-07-30",-75.166667,9.75,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3174",228347,1998,"1998-07-24",-78,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3175",228348,1997,"1997-12-11",-72.85594,6.87621,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3176",228349,1997,"1997-12-21",-73.5,9.333333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3177",228350,2000,"2000-12-18",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3178",228351,2001,"2001-09-29",-76,0.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3179",228407,1999,"1999-12-09",-75.584534,1.194229,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"3180",228466,2004,"2004-06-18",-75.281885,2.927299,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3181",228626,2001,"2001-10-21",-73.85134,6.30654,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3182",228627,2001,"2001-10-21",-73.416667,7.416667,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3183",228630,2000,"2000-11-12",-76.911243,0.343144,"Government of Colombia - FARC","Government of Colombia","FARC",11,1,0,"FARC"
"3184",228631,2002,"2002-09-07",-75.32863,1.57006,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3185",228654,2000,"2000-09-27",-76.911243,0.343144,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3186",228758,2002,"2002-09-22",-76,0.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3187",228980,2000,"2000-02-16",-75.15083,9.49876,"AUC - FARC","AUC","FARC",4,1,0,"FARC"
"3188",228981,2000,"2000-02-16",-75,9.416667,"AUC - FARC","AUC","FARC",4,1,0,"FARC"
"3189",228982,2000,"2000-02-16",-75.166667,9.5,"AUC - FARC","AUC","FARC",2,1,0,"FARC"
"3190",229010,2002,"2002-05-20",-76.25,7,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3191",229011,2002,"2002-10-06",-75.033342,1.967787,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3192",229428,2003,"2003-01-31",-71.323611,6.821944,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3193",229430,2003,"2003-02-24",-73.44776,8.51064,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3194",229433,2003,"2003-03-09",-73.08333,7.41667,"Government of Colombia - ELN","Government of Colombia","ELN",6,1,0,"ELN"
"3195",229434,2003,"2003-03-20",-74.83333,6,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3196",229435,2003,"2003-03-20",-73.39155,6.99622,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3197",229436,2003,"2003-03-20",-73.85134,6.30654,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3198",229437,2003,"2003-03-20",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3199",229438,2003,"2003-03-20",-74.4831,7.3617,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3200",229439,2003,"2003-03-20",-75.57028,4.6375,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3201",229440,2003,"2003-03-25",-74.78697,6.81666,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"3202",229441,2003,"2003-03-25",-75.764041,7.171172,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3203",229442,2003,"2003-03-26",-72.716667,8.633333,"AUC - FARC","AUC","FARC",9,1,0,"FARC"
"3204",229444,2003,"2003-04-10",-75.101645,5.964261,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3205",229445,2003,"2003-04-10",-76.25,7,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3206",229446,2003,"2003-04-10",-73.811208,6.218262,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3207",229462,2003,"2003-04-20",-75,5.75,"Government of Colombia - FARC","Government of Colombia","FARC",16,1,0,"FARC"
"3208",229463,2003,"2003-04-20",-73.34917,8.21644,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3209",229464,2003,"2003-04-20",-73.416667,6.833333,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"3210",229465,2003,"2003-04-19",-71.428056,7.029167,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3211",229466,2003,"2003-05-01",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"3212",229467,2003,"2003-05-01",-76.275566,1.878629,"Government of Colombia - ELN","Government of Colombia","ELN",7,1,0,"ELN"
"3213",229468,2003,"2003-05-01",-78,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3214",229469,2003,"2003-05-05",-72.79944,7.64233,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3215",229472,2003,"2003-05-10",-72.163333,5.829722,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3216",229473,2003,"2003-05-10",-74.044242,3.384635,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3217",229474,2003,"2003-05-10",-73.40977,6.881,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3218",229475,2003,"2003-05-10",-73.90972,7.00621,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"3219",229477,2003,"2003-05-13",-76.128801,6.780054,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3220",229478,2003,"2003-05-13",-74.80858,7.592724,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3221",229479,2003,"2003-05-13",-73.48669,4.2708,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3222",229480,2003,"2003-06-01",-73.96443,3.57723,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3223",229490,2003,"2003-06-08",-74.15722,10.76417,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3224",229491,2003,"2003-06-08",-72.627648,2.330225,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3225",229492,2003,"2003-06-08",-75.07764,6.91016,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3226",229493,2003,"2003-06-08",-73.86884,8.2752,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3227",229496,2003,"2003-06-20",-76.244722,3.421111,"Government of Colombia - FARC","Government of Colombia","FARC",20,1,0,"FARC"
"3228",229498,2003,"2003-06-20",-75.583333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3229",229499,2003,"2003-06-20",-75.333333,5.266667,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3230",229500,2003,"2003-06-20",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3231",229501,2003,"2003-06-21",-72.79944,7.64233,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3232",229503,2003,"2003-06-22",-74.65954,4.94554,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3233",229504,2003,"2003-06-22",-74.062827,4.649178,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3234",229506,2003,"2003-06-22",-75.426783,4.441724,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3235",229510,2003,"2003-08-09",-74.02528,4.40306,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3236",229513,2003,"2003-08-11",-77.961244,1.181122,"Government of Colombia - FARC","Government of Colombia","FARC",17,1,0,"FARC"
"3237",229516,2003,"2003-08-24",-73.208333,2.938333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3238",229519,2003,"2003-08-30",-73,5.666667,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3239",229520,2003,"2003-08-30",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3240",229521,2003,"2003-08-30",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3241",229522,2003,"2003-08-30",-73.5,9.333333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3242",229523,2003,"2003-08-30",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3243",229525,2003,"2003-09-13",-73.422767,2.924879,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3244",229526,2003,"2003-09-13",-76.83333,1.91667,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3245",229527,2003,"2003-09-26",-76.88089,1.87344,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3246",229569,2003,"2003-10-05",-73.26768,6.81532,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"3247",229570,2003,"2003-10-05",-71.87523,6.953758,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3248",229571,2003,"2003-10-05",-74.30292,5.33457,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3249",229587,2003,"2003-10-09",-75.16547,6.47282,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3250",229588,2003,"2003-10-15",-76.57389,1.70267,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3251",229589,2003,"2003-10-18",-71.87523,6.953758,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3252",229590,2003,"2003-10-18",-71.771699,6.792768,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3253",229591,2003,"2003-10-18",-76.134201,6.315197,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"3254",229592,2003,"2003-10-18",-73.21547,4.37575,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3255",229593,2003,"2003-10-18",-76.40795,0.96454,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3256",229594,2003,"2003-10-18",-74.185037,10.520664,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3257",229615,2003,"2003-11-08",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"3258",229617,2003,"2003-11-08",-72.73583,8.638955,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"3259",229618,2003,"2003-11-08",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3260",229619,2003,"2003-11-08",-74.300556,4.307222,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"3261",229620,2003,"2003-11-08",-75.5,7,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3262",229622,2003,"2003-11-08",-73,5.666667,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3263",229631,2003,"2003-11-24",-73.19559,7.51699,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"3264",229632,2003,"2003-11-24",-76.810288,2.451994,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3265",229633,2003,"2003-11-24",-74.12611,4.85111,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3266",229639,2003,"2003-12-09",-74.19904,11.240791,"Government of Colombia - ELN","Government of Colombia","ELN",8,1,0,"ELN"
"3267",232966,2016,"2016-10-17",-71.5,5.5,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3268",233282,2016,"2016-11-16",-74.333333,9,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"3269",233596,2016,"2016-12-19",-71,6.666667,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3270",233597,2016,"2016-12-29",-74.062827,4.649178,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3271",247669,2017,"2017-02-01 00:00:00.000",-74.062827,4.649178,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3272",237875,2017,"2017-02-19 00:00:00.000",-74.062827,4.649178,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3273",238164,2017,"2017-04-03 00:00:00.000",-73.44776,8.51064,"Government of Colombia - ELN","Government of Colombia","ELN",10,1,0,"ELN"
"3274",429089,2017,"2017-04-09 00:00:00.000",-74,8.41667,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3275",239449,2017,"2017-05-02 00:00:00.000",-73.0531,8.65445,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3276",239454,2017,"2017-06-15 00:00:00.000",-71.730043,6.460995,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3277",239456,2017,"2017-06-16 00:00:00.000",-75.3167,7.5833,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3278",247929,2017,"2017-09-30 00:00:00.000",-76.21337,3.20434,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"3279",247943,2017,"2017-09-30 00:00:00.000",-72.547058,5.172819,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3280",255771,2018,"2018-01-10 00:00:00.000",-71,6.666667,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3281",255773,2018,"2018-01-15 00:00:00.000",-71,6.666667,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3282",255776,2018,"2018-01-19 00:00:00.000",-72.507821,7.893907,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3283",277643,2018,"2018-01-20 00:00:00.000",-72.48944,5.74278,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3284",277651,2018,"2018-01-26 00:00:00.000",-72.583333,7.166667,"Government of Colombia - ELN","Government of Colombia","ELN",5,1,0,"ELN"
"3285",255779,2018,"2018-01-27 00:00:00.000",-74.796389,10.963889,"Government of Colombia - ELN","Government of Colombia","ELN",6,1,0,"ELN"
"3286",255780,2018,"2018-01-28 00:00:00.000",-74.333333,9,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3287",255788,2018,"2018-01-29 00:00:00.000",-76.44115,4.12244,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"3288",255790,2018,"2018-02-12 00:00:00.000",-75.397778,7.288889,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3289",255794,2018,"2018-02-27 00:00:00.000",-72.507821,7.893907,"Government of Colombia - ELN","Government of Colombia","ELN",5,1,0,"ELN"
"3290",255804,2018,"2018-03-06 00:00:00.000",-75.33333,7.66667,"Government of Colombia - ELN","Government of Colombia","ELN",10,1,0,"ELN"
"3291",260761,2018,"2018-05-18 00:00:00.000",-71.763716,6.156757,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3292",260836,2018,"2018-06-04 00:00:00.000",-75.39444,7.28778,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3293",260960,2018,"2018-06-18 00:00:00.000",-71.771699,6.792768,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3294",261011,2018,"2018-07-08 00:00:00.000",-76.228333,4.974167,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3295",261015,2018,"2018-07-21 00:00:00.000",-73,7.08333,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3296",261040,2018,"2018-07-23 00:00:00.000",-73.80265,8.61868,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3297",261045,2018,"2018-07-29 00:00:00.000",-77.14994,2.65486,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3298",267420,2018,"2018-08-27 00:00:00.000",-71.38426,7.02148,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3299",269642,2018,"2018-10-06 00:00:00.000",-77.762,7.10421,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3300",269645,2018,"2018-10-10 00:00:00.000",-73.80265,8.61868,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3301",269806,2018,"2018-10-13 00:00:00.000",-75.66667,6.91667,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3302",272074,2018,"2018-11-05 00:00:00.000",-75.400684,7.583583,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3303",272115,2018,"2018-11-23 00:00:00.000",-72.620278,8.590833,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3304",274548,2018,"2018-12-29 00:00:00.000",-73.16598,8.44179,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3305",289079,2019,"2019-01-01 00:00:00.000",-72,4,"Government of Colombia - ELN","Government of Colombia","ELN",6,1,0,"ELN"
"3306",277676,2019,"2019-01-17 00:00:00.000",-74.062827,4.649178,"Government of Colombia - ELN","Government of Colombia","ELN",22,1,0,"ELN"
"3307",279759,2019,"2019-01-25 00:00:00.000",-72.29,8.438333,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3308",282570,2019,"2019-02-28 00:00:00.000",-73.19559,7.51699,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3309",282577,2019,"2019-03-10 00:00:00.000",-72.29,8.438333,"Government of Colombia - ELN","Government of Colombia","ELN",5,1,0,"ELN"
"3310",285460,2019,"2019-04-10 00:00:00.000",-75.147677,7.072725,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3311",289080,2019,"2019-04-10 00:00:00.000",-74.054444,7.964444,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"3312",289081,2019,"2019-04-10 00:00:00.000",-72,4,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3313",285507,2019,"2019-04-12 00:00:00.000",-73.2285,8.82242,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3314",289082,2019,"2019-04-16 00:00:00.000",-72,4,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3315",285529,2019,"2019-04-18 00:00:00.000",-74.08754,7.91164,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3316",289070,2019,"2019-05-02 00:00:00.000",-76.00479,4.99997,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3317",289501,2019,"2019-05-11 00:00:00.000",-71.323611,6.821944,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"3318",294228,2019,"2019-06-14 00:00:00.000",-76.500748,0.513278,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
