"","eventid","iyear","longitude","latitude","nkill","suicide_txt"
"1",200706010007,2007-01-01,51.077309,11.285483,8,"No"
"2",200706010016,2007-01-01,45.326115,2.059819,1,"No"
"3",200706030001,2007-01-01,45.326115,2.059819,8,"Yes"
"4",200706040031,2007-01-01,45.326115,2.059819,2,"No"
"5",200706040036,2007-01-01,45.326115,2.059819,3,"No"
"6",200706040038,2007-01-01,45.326115,2.059819,0,"No"
"7",200706040047,2007-01-01,45.326115,2.059819,1,"No"
"8",200706140022,2007-01-01,45.326115,2.059819,1,"No"
"9",200710090001,2007-01-01,45.326115,2.059819,2,"No"
"10",200712310001,2007-01-01,45.326115,2.059819,NA,"No"
"11",200802160002,2008-01-01,45.326115,2.059819,0,"No"
"12",200804090007,2008-01-01,45.326115,2.059819,NA,"No"
"13",200804130011,2008-01-01,45.2024,4.73538,4,"No"
"14",200805040033,2008-01-01,49.179657,11.274796,0,"No"
"15",200805110022,2008-01-01,45.326115,2.059819,4,"No"
"16",200805160016,2008-01-01,45.383671,2.359127,0,"No"
"17",200805160017,2008-01-01,42.97707,2.405815,0,"No"
"18",200805310006,2008-01-01,40.875992,0.349466,0,"No"
"19",200806100008,2008-01-01,45.326115,2.059819,0,"No"
"20",200806280014,2008-01-01,43.890526,4.120602,1,"No"
"21",200807070030,2008-01-01,43.64658,3.115641,11,"No"
"22",200807130008,2008-01-01,44.07856,2.798167,0,"No"
"23",200807210014,2008-01-01,43.64658,3.115641,3,"No"
"24",200807260024,2008-01-01,45.326115,2.059819,10,"No"
"25",200808150021,2008-01-01,45.183648,2.088511,11,"No"
"26",200808200009,2008-01-01,42.54665,-0.357847,28,"No"
"27",200809090023,2008-01-01,43.64658,3.115641,1,"No"
"28",200810060010,2008-01-01,45.326115,2.059819,6,"No"
"29",200810070004,2008-01-01,45.326115,2.059819,20,"No"
"30",200810180014,2008-01-01,43.890526,4.120602,1,"No"
"31",200810190048,2008-01-01,43.890526,4.120602,1,"No"
"32",200811090014,2008-01-01,43.64658,3.115641,1,"No"
"33",200812040036,2008-01-01,45.880356,5.308011,0,"No"
"34",200812200009,2008-01-01,45.326115,2.059819,0,"No"
"35",200812270005,2008-01-01,45.880356,5.308011,10,"No"
"36",200812290026,2008-01-01,45.326115,2.059819,0,"No"
"37",200901010001,2009-01-01,45.326115,2.059819,8,"No"
"38",200901080017,2009-01-01,42.218563,3.32728,4,"No"
"39",200901140004,2009-01-01,45.326115,2.059819,5,"No"
"40",200901160004,2009-01-01,42.54665,-0.357847,1,"No"
"41",200901260017,2009-01-01,43.64658,3.115641,0,"No"
"42",200902040002,2009-01-01,45.326115,2.059819,1,"No"
"43",200902040019,2009-01-01,44.768864,1.716188,0,"No"
"44",200902070005,2009-01-01,45.326115,2.059819,1,"No"
"45",200902090022,2009-01-01,45.118061,2.14383,0,"No"
"46",200902120028,2009-01-01,45.326115,2.059819,4,"No"
"47",200902230001,2009-01-01,45.270646,2.009957,7,"No"
"48",200903040020,2009-01-01,47.429031,6.774396,1,"No"
"49",200903110021,2009-01-01,45.326115,2.059819,4,"No"
"50",200903160013,2009-01-01,43.246506,3.810951,0,"No"
"51",200903250035,2009-01-01,41.877171,3.926858,0,"No"
"52",200904130001,2009-01-01,45.326115,2.059819,0,"No"
"53",200904160038,2009-01-01,43.64658,3.115641,0,"No"
"54",200904250017,2009-01-01,45.326115,2.059819,8,"No"
"55",200905080016,2009-01-01,45.565231,3.853246,0,"No"
"56",200905090015,2009-01-01,45.326115,2.059819,3,"No"
"57",200905090016,2009-01-01,45.326115,2.059819,1,"No"
"58",200905100018,2009-01-01,45.326115,2.059819,0,"No"
"59",200905110001,2009-01-01,45.326115,2.059819,0,"No"
"60",200906170009,2009-01-01,45.326115,2.059819,1,"No"
"61",200906180011,2009-01-01,45.2024,4.73538,23,"Yes"
"62",200906200025,2009-01-01,45.326115,2.059819,12,"No"
"63",200906220020,2009-01-01,45.326115,2.059819,0,"No"
"64",200907080011,2009-01-01,43.64658,3.115641,2,"No"
"65",200907140020,2009-01-01,45.326115,2.059819,1,"No"
"66",200907180013,2009-01-01,41.844707,3.938715,0,"No"
"67",200907200012,2009-01-01,43.72379,2.81815,0,"No"
"68",200907200022,2009-01-01,43.72379,2.81815,0,"No"
"69",200907200023,2009-01-01,43.72379,2.81815,0,"No"
"70",200908080013,2009-01-01,45.326115,2.059819,8,"No"
"71",200908110020,2009-01-01,44.768864,1.716188,0,"No"
"72",200908160008,2009-01-01,43.246506,3.810951,3,"No"
"73",200908250025,2009-01-01,45.326115,2.059819,2,"No"
"74",200909070004,2009-01-01,45.326115,2.059819,1,"No"
"75",200909200007,2009-01-01,43.033339,4.549844,22,"No"
"76",200909220006,2009-01-01,44.893681,2.619745,0,"No"
"77",200909280016,2009-01-01,45.326115,2.059819,2,"No"
"78",200909300018,2009-01-01,43.64658,3.115641,0,"No"
"79",200910010024,2009-01-01,42.54665,-0.357847,3,"No"
"80",200910110018,2009-01-01,42.54665,-0.357847,0,"No"
"81",200910130002,2009-01-01,45.326115,2.059819,0,"No"
"82",200910180005,2009-01-01,45.880356,5.308011,0,"No"
"83",200910220001,2009-01-01,45.326115,2.059819,0,"No"
"84",200910250002,2009-01-01,41.877171,3.926858,0,"No"
"85",200910280011,2009-01-01,45.326115,2.059819,7,"No"
"86",200910300017,2009-01-01,32.580224,0.350848,0,"No"
"87",200911020015,2009-01-01,49.179657,11.274796,0,"No"
"88",200911080008,2009-01-01,47.429031,6.774396,0,"No"
"89",200911110004,2009-01-01,49.179657,11.274796,1,"No"
"90",200911110005,2009-01-01,47.429031,6.774396,0,"No"
"91",200911110006,2009-01-01,48.488014,8.403308,1,"No"
"92",200911170002,2009-01-01,43.24628,3.80958,1,"No"
"93",200912030014,2009-01-01,45.326115,2.059819,24,"Yes"
"94",200912170016,2009-01-01,43.64658,3.115641,0,"No"
"95",200912180001,2009-01-01,45.326115,2.059819,0,"No"
"96",200912260012,2009-01-01,42.54665,-0.357847,0,"No"
"97",201001250006,2010-01-01,45.326115,2.059819,4,"No"
"98",201002150006,2010-01-01,45.326115,2.059819,7,"Yes"
"99",201002210016,2010-01-01,44.893681,2.619745,0,"No"
"100",201002260013,2010-01-01,45.326115,2.059819,4,"No"
"101",201002280005,2010-01-01,45.500641,2.777264,0,"No"
"102",201003100008,2010-01-01,45.326115,2.059819,2,"No"
"103",201003160009,2010-01-01,41.877171,3.926858,0,"No"
"104",201003160021,2010-01-01,42.280334,2.349308,0,"No"
"105",201003270005,2010-01-01,45.326115,2.059819,4,"No"
"106",201003270006,2010-01-01,45.318162,2.046934,0,"No"
"107",201003300013,2010-01-01,40.875992,0.349466,0,"No"
"108",201004070004,2010-01-01,43.246506,3.810951,0,"No"
"109",201004080009,2010-01-01,43.24805,3.828479,0,"No"
"110",201004150006,2010-01-01,40.875992,0.349466,0,"No"
"111",201004160004,2010-01-01,43.64658,3.115641,0,"No"
"112",201004170006,2010-01-01,45.326115,2.059819,6,"No"
"113",201004240003,2010-01-01,47.046204,4.051783,0,"No"
"114",201005040014,2010-01-01,45.326115,2.059819,1,"No"
"115",201005040016,2010-01-01,47.85524,4.656037,1,"No"
"116",201005080016,2010-01-01,43.660667,4.827732,0,"No"
"117",201005120018,2010-01-01,45.326115,2.059819,1,"No"
"118",201005170003,2010-01-01,45.326115,2.059819,1,"No"
"119",201005200029,2010-01-01,45.326115,2.059819,2,"No"
"120",201005240012,2010-01-01,44.768864,1.716188,0,"No"
"121",201005270009,2010-01-01,40.053448,1.746832,0,"No"
"122",201006030001,2010-01-01,45.326115,2.059819,1,"No"
"123",201006050003,2010-01-01,45.326115,2.059819,0,"No"
"124",201007100008,2010-01-01,43.64658,3.115641,1,"No"
"125",201007110007,2010-01-01,32.580224,0.350848,15,"Yes"
"126",201007110008,2010-01-01,32.580224,0.350848,60,"Yes"
"127",201007110009,2010-01-01,45.2024,4.73538,1,"No"
"128",201007200015,2010-01-01,40.875992,0.349466,1,"No"
"129",201008040014,2010-01-01,45.326115,2.059819,3,"No"
"130",201008240003,2010-01-01,45.326115,2.059819,32,"Yes"
"131",201008260007,2010-01-01,45.326115,2.059819,0,"No"
"132",201008300004,2010-01-01,45.326115,2.059819,4,"No"
"133",201009090012,2010-01-01,45.326115,2.059819,2,"Yes"
"134",201009160023,2010-01-01,45.326115,2.059819,3,"No"
"135",201009160024,2010-01-01,45.326115,2.059819,0,"No"
"136",201009160025,2010-01-01,45.326115,2.059819,0,"No"
"137",201009180094,2010-01-01,45.326115,2.059819,0,"No"
"138",201009180096,2010-01-01,46.413433,5.599304,5,"No"
"139",201009180097,2010-01-01,44.768864,1.716188,0,"No"
"140",201009300015,2010-01-01,42.273123,3.498403,0,"No"
"141",201010010003,2010-01-01,45.2024,4.73538,0,"No"
"142",201010010004,2010-01-01,42.54665,-0.357847,0,"No"
"143",201010100004,2010-01-01,41.877171,3.926858,0,"No"
"144",201010230004,2010-01-01,45.326115,2.059819,5,"No"
"145",201010270012,2010-01-01,45.2024,4.73538,2,"No"
"146",201011020016,2010-01-01,45.118061,2.14383,0,"No"
"147",201011080018,2010-01-01,41.877171,3.926858,0,"No"
"148",201011080020,2010-01-01,NA,NA,1,"No"
"149",201011140010,2010-01-01,43.64658,3.115641,0,"No"
"150",201011220016,2010-01-01,45.326115,2.059819,2,"No"
"151",201011230003,2010-01-01,45.600202,3.380443,0,"No"
"152",201011280013,2010-01-01,45.207493,2.082062,0,"No"
"153",201011290013,2010-01-01,49.179657,11.274796,1,"No"
"154",201012030011,2010-01-01,36.821107,-1.28518,2,"No"
"155",201012030012,2010-01-01,36.821107,-1.28518,1,"No"
"156",201012080015,2010-01-01,49.179657,11.274796,0,"No"
"157",201012090004,2010-01-01,45.2024,4.73538,0,"No"
"158",201012130003,2010-01-01,46.622807,4.684885,1,"No"
"159",201012140017,2010-01-01,42.97707,2.405815,0,"No"
"160",201012200010,2010-01-01,36.821107,-1.28518,3,"No"
"161",201012200011,2010-01-01,45.326115,2.059819,5,"No"
"162",201012210001,2010-01-01,45.565231,3.853246,0,"No"
"163",201012210003,2010-01-01,45.799469,2.299619,0,"No"
"164",201101040007,2011-01-01,43.64658,3.115641,0,"No"
"165",201101040008,2011-01-01,46.622807,4.684885,0,"No"
"166",201101060007,2011-01-01,42.601334,-0.249257,1,"No"
"167",201101150008,2011-01-01,45.326115,2.059819,0,"No"
"168",201101160010,2011-01-01,45.326115,2.059819,0,"No"
"169",201101160011,2011-01-01,45.207493,2.082062,0,"No"
"170",201101170008,2011-01-01,45.326115,2.059819,5,"No"
"171",201101270005,2011-01-01,45.16667,2.08333,0,"No"
"172",201101290004,2011-01-01,44.074135,9.556936,1,"No"
"173",201101300005,2011-01-01,45.326115,2.059819,1,"No"
"174",201102060012,2011-01-01,46.622807,4.684885,0,"No"
"175",201102190001,2011-01-01,45.326115,2.059819,0,"No"
"176",201102200010,2011-01-01,44.893681,2.619745,0,"No"
"177",201102210001,2011-01-01,45.326115,2.059819,19,"Yes"
"178",201102250001,2011-01-01,45.326115,2.059819,0,"No"
"179",201103020015,2011-01-01,47.01585,3.703381,0,"No"
"180",201103180004,2011-01-01,42.403107,1.630126,2,"No"
"181",201103180005,2011-01-01,45.326115,2.059819,0,"No"
"182",201103190002,2011-01-01,45.326115,2.059819,0,"No"
"183",201103210006,2011-01-01,45.2024,4.73538,2,"No"
"184",201103270007,2011-01-01,40.875992,0.349466,0,"No"
"185",201103280019,2011-01-01,NA,NA,1,"No"
"186",201104070001,2011-01-01,42.54665,-0.357847,1,"No"
"187",201104120024,2011-01-01,45.500641,2.777264,0,"No"
"188",201104130001,2011-01-01,42.280334,2.349308,0,"No"
"189",201104260018,2011-01-01,42.547291,3.808284,10,"No"
"190",201105030009,2011-01-01,42.218563,3.32728,1,"No"
"191",201105040011,2011-01-01,43.64658,3.115641,2,"No"
"192",201105090009,2011-01-01,45.326115,2.059819,1,"No"
"193",201105200009,2011-01-01,44.07856,2.798167,0,"No"
"194",201105290008,2011-01-01,42.54665,-0.357847,0,"No"
"195",201106050012,2011-01-01,42.97707,2.405815,0,"No"
"196",201106060012,2011-01-01,45.326115,2.059819,0,"No"
"197",201106060013,2011-01-01,45.118061,2.14383,0,"No"
"198",201106100004,2011-01-01,45.326115,2.059819,2,"Yes"
"199",201106110008,2011-01-01,43.890526,4.120602,0,"No"
"200",201106120004,2011-01-01,45.326115,2.059819,1,"No"
"201",201106140005,2011-01-01,46.622807,4.684885,0,"No"
"202",201106160020,2011-01-01,46.08817,4.39339,1,"No"
"203",201106180008,2011-01-01,45.326115,2.059819,2,"No"
"204",201106180009,2011-01-01,44.892755,2.617941,0,"No"
"205",201106250002,2011-01-01,49.179657,11.274796,2,"No"
"206",201106250003,2011-01-01,42.54665,-0.357847,0,"No"
"207",201106270002,2011-01-01,44.832062,1.978939,0,"No"
"208",201106270003,2011-01-01,42.54665,-0.357847,0,"No"
"209",201106280010,2011-01-01,42.280334,2.349308,0,"No"
"210",201107050003,2011-01-01,45.326115,2.059819,1,"No"
"211",201107050004,2011-01-01,45.326115,2.059819,0,"No"
"212",201107110005,2011-01-01,43.64658,3.115641,0,"No"
"213",201107130007,2011-01-01,43.64658,3.115641,0,"No"
"214",201107130008,2011-01-01,44.8717,4.4183,0,"No"
"215",201107140011,2011-01-01,45.27065,2.052013,0,"No"
"216",201107150005,2011-01-01,41.877171,3.926858,0,"No"
"217",201107190005,2011-01-01,45.500641,2.777264,0,"No"
"218",201107210004,2011-01-01,45.383671,2.359127,0,"No"
"219",201107220015,2011-01-01,45.118061,2.14383,1,"No"
"220",201107230002,2011-01-01,45.2024,4.73538,0,"No"
"221",201107230003,2011-01-01,45.118061,2.14383,2,"No"
"222",201107230004,2011-01-01,44.832062,1.978939,0,"No"
"223",201107250006,2011-01-01,45.326115,2.059819,0,"No"
"224",201107260007,2011-01-01,45.326115,2.059819,0,"No"
"225",201107270002,2011-01-01,41.844707,3.938715,1,"No"
"226",201107310004,2011-01-01,45.326115,2.059819,1,"No"
"227",201108150014,2011-01-01,45.509602,4.093836,0,"No"
"228",201108180028,2011-01-01,45.118061,2.14383,0,"No"
"229",201108200014,2011-01-01,45.27065,2.052013,0,"No"
"230",201108210003,2011-01-01,45.326115,2.059819,2,"No"
"231",201108210004,2011-01-01,42.451111,1.644167,1,"No"
"232",201108230002,2011-01-01,44.028706,1.114228,0,"No"
"233",201108240024,2011-01-01,45.27065,2.052013,0,"No"
"234",201108240025,2011-01-01,45.326115,2.059819,2,"No"
"235",201108240026,2011-01-01,43.64658,3.115641,0,"No"
"236",201108260012,2011-01-01,45.118061,2.14383,0,"No"
"237",201108270002,2011-01-01,43.246506,3.810951,0,"No"
"238",201108270003,2011-01-01,45.326115,2.059819,0,"No"
"239",201108270005,2011-01-01,42.218563,3.32728,0,"No"
"240",201109010006,2011-01-01,47.85524,4.656037,1,"No"
"241",201109050016,2011-01-01,45.395178,2.083988,2,"No"
"242",201109060004,2011-01-01,45.326115,2.059819,6,"No"
"243",201109070024,2011-01-01,45.326115,2.059819,0,"No"
"244",201109110009,2011-01-01,40.900411,-2.269632,1,"No"
"245",201109120012,2011-01-01,45.880356,5.308011,2,"No"
"246",201109210008,2011-01-01,45.326115,2.059819,0,"Yes"
"247",201109290006,2011-01-01,45.326115,2.059819,0,"No"
"248",201109290007,2011-01-01,45.27065,2.052013,0,"No"
"249",201110010002,2011-01-01,40.900411,-2.269632,1,"No"
"250",201110020011,2011-01-01,45.326115,2.059819,2,"No"
"251",201110040009,2011-01-01,45.326115,2.059819,101,"Yes"
"252",201110050005,2011-01-01,41.877171,3.926858,1,"No"
"253",201110050010,2011-01-01,42.075706,0.514858,0,"No"
"254",201110070006,2011-01-01,49.179657,11.274796,1,"No"
"255",201110130004,2011-01-01,40.307877,0.0537,0,"No"
"256",201110140012,2011-01-01,45.326115,2.059819,0,"No"
"257",201110160007,2011-01-01,46.622807,4.684885,0,"No"
"258",201110180016,2011-01-01,45.326115,2.059819,6,"Yes"
"259",201110180017,2011-01-01,42.073334,0.515556,0,"No"
"260",201110180018,2011-01-01,42.073334,0.515556,NA,"No"
"261",201110210002,2011-01-01,42.073334,0.515556,2,"No"
"262",201110240005,2011-01-01,36.821107,-1.28518,2,"No"
"263",201110240006,2011-01-01,36.821107,-1.28518,1,"No"
"264",201110270011,2011-01-01,41.844707,3.938715,8,"No"
"265",201110280003,2011-01-01,39.646123,-0.45612,3,"No"
"266",201111010030,2011-01-01,NA,NA,0,"No"
"267",201111020043,2011-01-01,40.927444,2.809093,0,"No"
"268",201111030014,2011-01-01,40.927444,2.809093,1,"No"
"269",201111030027,2011-01-01,45.326115,2.059819,4,"No"
"270",201111040008,2011-01-01,41.052005,-1.150774,0,"No"
"271",201111040031,2011-01-01,43.32408,2.481565,0,"No"
"272",201111040033,2011-01-01,45.394663,4.996321,5,"No"
"273",201111050020,2011-01-01,40.369251,0.000134,0,"No"
"274",201111050022,2011-01-01,39.646123,-0.45612,2,"No"
"275",201111050023,2011-01-01,39.646123,-0.45612,0,"No"
"276",201111050024,2011-01-01,39.646123,-0.45612,0,"No"
"277",201111070011,2011-01-01,40.927444,2.809093,2,"No"
"278",201111070012,2011-01-01,40.875992,0.349466,0,"No"
"279",201111080031,2011-01-01,45.326115,2.059819,3,"No"
"280",201111080032,2011-01-01,45.326115,2.059819,1,"No"
"281",201111080033,2011-01-01,45.326115,2.059819,2,"No"
"282",201111090022,2011-01-01,46.622807,4.684885,0,"No"
"283",201111100017,2011-01-01,41.948071,0.557961,3,"No"
"284",201111110016,2011-01-01,45.326115,2.059819,3,"No"
"285",201111110043,2011-01-01,45.326115,2.059819,3,"No"
"286",201111150029,2011-01-01,45.326115,2.059819,1,"No"
"287",201111150030,2011-01-01,45.326115,2.059819,0,"No"
"288",201111150031,2011-01-01,45.326115,2.059819,0,"No"
"289",201111150032,2011-01-01,45.326115,2.059819,0,"No"
"290",201111170028,2011-01-01,45.326115,2.059819,NA,"No"
"291",201111170029,2011-01-01,45.326115,2.059819,NA,"No"
"292",201111170030,2011-01-01,45.39739,2.084218,NA,"No"
"293",201111190018,2011-01-01,41.440765,0.303664,6,"No"
"294",201111190030,2011-01-01,40.313637,0.114247,0,"No"
"295",201111220013,2011-01-01,45.326115,2.059819,10,"No"
"296",201111220026,2011-01-01,40.875992,0.349466,0,"No"
"297",201111230015,2011-01-01,42.073334,0.515556,2,"No"
"298",201111240022,2011-01-01,41.844707,3.938715,1,"No"
"299",201111240024,2011-01-01,39.646123,-0.45612,2,"No"
"300",201111240025,2011-01-01,39.646123,-0.45612,1,"No"
"301",201111250018,2011-01-01,NA,NA,0,"No"
"302",201111250035,2011-01-01,45.326115,2.059819,4,"No"
"303",201111280037,2011-01-01,43.64658,3.115641,0,"No"
"304",201111280038,2011-01-01,45.2024,4.73538,0,"No"
"305",201111280062,2011-01-01,43.246506,3.810951,0,"No"
"306",201111280063,2011-01-01,42.97707,2.405815,0,"No"
"307",201111280064,2011-01-01,43.64658,3.115641,0,"No"
"308",201111290032,2011-01-01,45.326115,2.059819,1,"No"
"309",201111300014,2011-01-01,45.326115,2.059819,4,"No"
"310",201111300015,2011-01-01,45.326115,2.059819,5,"Yes"
"311",201111300022,2011-01-01,43.32408,2.481565,1,"No"
"312",201112040027,2011-01-01,45.326115,2.059819,4,"Yes"
"313",201112050045,2011-01-01,49.179657,11.274796,1,"No"
"314",201112060024,2011-01-01,45.326115,2.059819,5,"Yes"
"315",201112110025,2011-01-01,40.053448,1.746832,0,"No"
"316",201112110037,2011-01-01,41.844707,3.938715,1,"No"
"317",201112150024,2011-01-01,39.646123,-0.45612,0,"No"
"318",201112150027,2011-01-01,39.646123,-0.45612,0,"No"
"319",201112190028,2011-01-01,40.307877,0.0537,1,"No"
"320",201112200019,2011-01-01,39.646123,-0.45612,0,"No"
"321",201112250004,2011-01-01,45.326115,2.059819,1,"No"
"322",201112290014,2011-01-01,46.191111,5.368333,0,"No"
"323",201201010002,2012-01-01,39.646123,-0.45612,3,"No"
"324",201201010004,2012-01-01,39.646123,-0.45612,2,"No"
"325",201201110003,2012-01-01,NA,NA,6,"No"
"326",201201120028,2012-01-01,45.326114,2.059818,4,"No"
"327",201201150014,2012-01-01,42.547291,3.808284,3,"No"
"328",201201170020,2012-01-01,45.118061,2.14383,0,"No"
"329",201201200025,2012-01-01,45.326114,2.059818,4,"No"
"330",201201280002,2012-01-01,45.326114,2.059818,1,"No"
"331",201201310004,2012-01-01,47.429032,6.774396,6,"Yes"
"332",201202040011,2012-01-01,39.646123,-0.45612,3,"No"
"333",201202080001,2012-01-01,45.326114,2.059818,16,"Yes"
"334",201202110018,2012-01-01,45.202402,4.73538,NA,"No"
"335",201202130008,2012-01-01,45.275927,2.027701,1,"No"
"336",201202160007,2012-01-01,45.326114,2.059818,0,"No"
"337",201202160008,2012-01-01,45.326114,2.059818,0,"No"
"338",201202160009,2012-01-01,45.326114,2.059818,0,"No"
"339",201202170005,2012-01-01,45.326114,2.059818,0,"No"
"340",201202170013,2012-01-01,39.645464,-0.453142,1,"No"
"341",201202180014,2012-01-01,45.326114,2.059818,0,"Yes"
"342",201202230035,2012-01-01,45.326114,2.059818,1,"No"
"343",201202270008,2012-01-01,45.326114,2.059818,10,"No"
"344",201202280009,2012-01-01,41.844706,3.938715,2,"No"
"345",201202280023,2012-01-01,45.326114,2.059818,2,"No"
"346",201203100002,2012-01-01,36.821107,-1.28518,4,"No"
"347",201203130011,2012-01-01,45.202402,4.73538,1,"No"
"348",201203140005,2012-01-01,45.326114,2.059818,6,"Yes"
"349",201203180001,2012-01-01,45.326114,2.059818,4,"No"
"350",201203190015,2012-01-01,45.326114,2.059818,0,"No"
"351",201203210014,2012-01-01,45.326114,2.059818,0,"No"
"352",201203210022,2012-01-01,45.326114,2.059818,0,"No"
"353",201203250001,2012-01-01,45.326114,2.059818,2,"No"
"354",201203280001,2012-01-01,45.326114,2.059818,4,"No"
"355",201203310011,2012-01-01,39.677613,-4.041179,0,"No"
"356",201203310012,2012-01-01,39.744507,-3.949789,2,"No"
"357",201204020018,2012-01-01,45.326114,2.059818,2,"No"
"358",201204030011,2012-01-01,42.236243,3.503922,1,"No"
"359",201204040013,2012-01-01,45.326114,2.059818,11,"Yes"
"360",201204050013,2012-01-01,45.202402,4.73538,2,"No"
"361",201204050024,2012-01-01,44.529977,1.789637,1,"No"
"362",201204090012,2012-01-01,43.646581,3.115641,12,"No"
"363",201204100016,2012-01-01,45.326114,2.059818,NA,"No"
"364",201204140031,2012-01-01,43.646581,3.115641,NA,"No"
"365",201204140032,2012-01-01,43.646581,3.115641,NA,"No"
"366",201204140033,2012-01-01,43.646581,3.115641,NA,"No"
"367",201204170013,2012-01-01,43.646581,3.115641,6,"Yes"
"368",201204190016,2012-01-01,42.236244,3.503923,1,"No"
"369",201204240024,2012-01-01,45.903969,2.925025,1,"No"
"370",201204270020,2012-01-01,45.326114,2.059818,1,"No"
"371",201204270034,2012-01-01,49.691137,8.981033,1,"No"
"372",201204280011,2012-01-01,45.326114,2.059818,4,"No"
"373",201204290015,2012-01-01,36.821107,-1.28518,2,"No"
"374",201205010001,2012-01-01,46.389051,5.537022,7,"Yes"
"375",201205020002,2012-01-01,47.429032,6.774396,1,"No"
"376",201205030025,2012-01-01,42.07264,0.515119,10,"No"
"377",201205040010,2012-01-01,45.326114,2.059818,0,"No"
"378",201205080027,2012-01-01,45.326114,2.059818,9,"No"
"379",201205100011,2012-01-01,46.622805,4.684885,3,"No"
"380",201205110008,2012-01-01,49.179656,11.274795,2,"No"
"381",201205120024,2012-01-01,45.326114,2.059818,0,"No"
"382",201205150001,2012-01-01,39.677613,-4.041179,1,"No"
"383",201205150002,2012-01-01,40.284659,0.191277,1,"No"
"384",201205190012,2012-01-01,45.326114,2.059818,2,"No"
"385",201205190017,2012-01-01,40.313636,0.114247,1,"No"
"386",201205200004,2012-01-01,45.326114,2.059818,0,"No"
"387",201205210005,2012-01-01,40.313636,0.114247,0,"No"
"388",201205260001,2012-01-01,40.313636,0.114247,0,"No"
"389",201205260002,2012-01-01,40.053448,1.746832,0,"No"
"390",201205280003,2012-01-01,36.821107,-1.28518,1,"No"
"391",201205290001,2012-01-01,45.207493,2.082062,1,"No"
"392",201205290003,2012-01-01,40.87599,0.349466,0,"No"
"393",201205300003,2012-01-01,40.053448,1.746832,1,"No"
"394",201206030027,2012-01-01,42.236244,3.503923,0,"No"
"395",201206080015,2012-01-01,45.326114,2.059818,0,"No"
"396",201206210025,2012-01-01,41.877171,3.926858,0,"No"
"397",201206230006,2012-01-01,41.844706,3.938715,0,"No"
"398",201206240001,2012-01-01,39.677613,-4.041179,3,"No"
"399",201206250023,2012-01-01,45.326114,2.059818,0,"No"
"400",201206290006,2012-01-01,40.313636,0.114247,1,"No"
"401",201206290011,2012-01-01,41.85894,3.934406,0,"No"
"402",201206300004,2012-01-01,45.402299,2.254938,6,"No"
"403",201207010001,2012-01-01,39.646123,-0.45612,9,"No"
"404",201207010002,2012-01-01,39.646123,-0.45612,9,"No"
"405",201207120004,2012-01-01,41.844706,3.938715,0,"No"
"406",201207160002,2012-01-01,45.326114,2.059818,1,"No"
"407",201207160006,2012-01-01,40.307877,0.0537,1,"No"
"408",201207180005,2012-01-01,40.053448,1.746832,0,"No"
"409",201207180026,2012-01-01,40.053448,1.746832,0,"No"
"410",201207220029,2012-01-01,47.429032,6.774396,0,"No"
"411",201207230065,2012-01-01,45.326114,2.059818,2,"No"
"412",201207250006,2012-01-01,40.284659,0.191277,0,"No"
"413",201207290032,2012-01-01,41.844706,3.938715,1,"No"
"414",201208010001,2012-01-01,45.326114,2.059818,2,"Yes"
"415",201208010051,2012-01-01,36.847775,-1.263979,3,"No"
"416",201208030003,2012-01-01,36.821107,-1.28518,1,"No"
"417",201208040020,2012-01-01,45.326114,2.059818,1,"No"
"418",201208060020,2012-01-01,45.326114,2.059818,2,"No"
"419",201208150058,2012-01-01,41.601181,0.224021,2,"No"
"420",201208170021,2012-01-01,45.202402,4.73538,0,"No"
"421",201209020036,2012-01-01,45.326114,2.059818,2,"No"
"422",201209060015,2012-01-01,43.646581,3.115641,1,"No"
"423",201209120004,2012-01-01,45.326114,2.059818,8,"Yes"
"424",201209190027,2012-01-01,45.326114,2.059818,1,"No"
"425",201209200002,2012-01-01,45.326114,2.059818,22,"Yes"
"426",201209210011,2012-01-01,45.326114,2.059818,1,"No"
"427",201209210019,2012-01-01,45.326114,2.059818,0,"No"
"428",201209220005,2012-01-01,45.326114,2.059818,1,"No"
"429",201209300002,2012-01-01,39.646123,-0.45612,2,"No"
"430",201209300003,2012-01-01,36.849068,-1.270875,1,"No"
"431",201209300032,2012-01-01,43.646581,3.115641,1,"No"
"432",201210010032,2012-01-01,39.646123,-0.45612,0,"No"
"433",201210020011,2012-01-01,42.546652,-0.357847,0,"No"
"434",201210020015,2012-01-01,42.546652,-0.357847,NA,"No"
"435",201210020021,2012-01-01,39.646123,-0.45612,0,"No"
"436",201210120008,2012-01-01,36.849068,-1.270875,0,"No"
"437",201210120025,2012-01-01,45.326114,2.059818,0,"No"
"438",201210120027,2012-01-01,36.821107,-1.28518,0,"No"
"439",201210150047,2012-01-01,40.313636,0.114247,1,"No"
"440",201210160007,2012-01-01,45.118061,2.14383,0,"No"
"441",201210160025,2012-01-01,40.64104,0.216057,1,"No"
"442",201210170012,2012-01-01,NA,NA,0,"No"
"443",201210190015,2012-01-01,45.326114,2.059818,0,"No"
"444",201210200013,2012-01-01,39.646123,-0.45612,0,"No"
"445",201210210010,2012-01-01,45.202402,4.73538,2,"No"
"446",201210290013,2012-01-01,45.326114,2.059818,1,"No"
"447",201211030016,2012-01-01,45.326114,2.059818,4,"Yes"
