"","X.2","X.1","X","id","year","date_start","conflict_name","dyad_name","longitude","latitude","where_prec","priogrid_gid","country","country_id","deaths_a","deaths_b","deaths_civilians","deaths_unknown","side_a_new_id","side_a","side_a_relevant","side_b_new_id","side_b","side_b_relevant","deaths_battle","deaths_total","event_relevant","event_civilians","event_community","event_rel_out"
"2380",2380,2380,2380,232121,2016,"2016-11-14","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.60792,12.67863,2,147988,"Nigeria",475,0,0,9,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,9,0,1,0,0
"2381",2381,2381,2381,232122,2016,"2016-11-15","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.558359,12.63792,1,147988,"Nigeria",475,0,0,13,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,13,0,1,0,0
"2382",2382,2382,2382,232125,2016,"2016-11-15","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.387603,11.134345,5,145827,"Nigeria",475,2,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"2383",2383,2383,2383,232132,2016,"2016-11-19","Nigeria: Islamic State","Government of Nigeria - IS",13.60899,12.96309,3,147988,"Nigeria",475,0,7,0,0,84,"Government of Nigeria",1,234,"IS",1,7,7,1,0,0,0
"2384",2384,2384,2384,232133,2016,"2016-11-19","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.68558,11.5221,2,146548,"Nigeria",475,0,11,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,11,11,1,0,0,0
"2385",2385,2385,2385,232145,2016,"2016-11-23","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.250751,11.870457,1,146547,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"2386",2386,2386,2386,232146,2016,"2016-11-23","Nigeria: Islamic State","Government of Nigeria - IS",13.60899,12.96309,3,147988,"Nigeria",475,0,7,0,0,84,"Government of Nigeria",1,234,"IS",1,7,7,1,0,0,0
"2387",2387,2387,2387,232147,2016,"2016-11-23","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.14579,10.76891,1,145107,"Nigeria",475,2,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"2388",2388,2388,2388,232148,2016,"2016-11-26","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.75786,11.46991,2,145828,"Nigeria",475,0,20,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,20,20,1,0,0,0
"2389",2389,2389,2389,232149,2016,"2016-11-21","Cameroon:Government","Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.83333,12.08333,3,147270,"Cameroon",471,7,0,0,0,83,"Government of Cameroon",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,7,7,1,0,0,0
"2390",2390,2390,2390,232150,2016,"2016-11-21","Cameroon:Government","Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.01151,11.1621,1,145829,"Cameroon",471,0,1,0,0,83,"Government of Cameroon",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"2391",2391,2391,2391,232151,2016,"2016-11-24","Cameroon:Government","Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.14011,11.04611,1,145829,"Cameroon",471,0,1,0,0,83,"Government of Cameroon",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"2392",2392,2392,2392,233678,2016,"2016-01-14","Supporters of APC - Supporters of PDP","Supporters of APC - Supporters of PDP",6,10,4,144373,"Nigeria",475,0,3,0,0,5787,"Supporters of APC",NA,668,"Supporters of PDP",NA,3,3,0,0,0,0
"2393",2393,2393,2393,233697,2016,"2016-06-04","Niger: Islamic State","Government of Niger - IS",13.30951,13.69869,1,149427,"Niger",436,0,55,0,0,75,"Government of Niger",1,234,"IS",1,55,55,1,0,0,0
"2394",2394,2394,2394,233711,2016,"2016-09-08","Nigeria: Islamic State","Government of Nigeria - IS",13,11.5,4,146547,"Nigeria",475,2,0,0,0,84,"Government of Nigeria",1,234,"IS",1,2,2,1,0,0,0
"2395",2395,2395,2395,233940,2016,"2016-05-11","Nigeria: Islamic State","Government of Nigeria - IS",14.319557,11.344128,2,145829,"Nigeria",475,0,58,0,0,84,"Government of Nigeria",1,234,"IS",1,58,58,1,0,0,0
"2396",2396,2396,2396,233993,2014,"2014-11-19","Government of Cameroon - Civilians","Government of Cameroon - Civilians",13.79351,10.58221,3,145108,"Cameroon",471,0,0,7,0,83,"Government of Cameroon",1,1,"Civilians",NA,0,7,0,1,0,0
"2397",2397,2397,2397,233996,2016,"2016-12-08","Government of Cameroon - Civilians","Government of Cameroon - Civilians",10.14597,5.9597,1,137901,"Cameroon",471,0,0,2,0,83,"Government of Cameroon",1,1,"Civilians",NA,0,2,0,1,0,0
"2398",2398,2398,2398,234415,2016,"2016-11-05","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.70429,10.8856,1,145106,"Nigeria",475,2,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"2399",2399,2399,2399,234628,2016,"2016-11-30","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.416667,11.25,2,145827,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"2400",2400,2400,2400,234629,2016,"2016-11-28","Nigeria: Islamic State","Government of Nigeria - IS",13.504103,13.378014,1,148708,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,234,"IS",1,1,1,1,0,0,0
"2401",2401,2401,2401,234630,2016,"2016-11-30","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.416667,11.25,2,145827,"Nigeria",475,0,19,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,19,19,1,0,0,0
"2402",2402,2402,2402,234631,2016,"2016-12-04","Nigeria: Islamic State","Government of Nigeria - IS",13.60899,12.96309,3,147988,"Nigeria",475,1,13,0,0,84,"Government of Nigeria",1,234,"IS",1,14,14,1,0,0,0
"2403",2403,2403,2403,234632,2016,"2016-12-05","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.09661,11.52059,3,146549,"Nigeria",475,2,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"2404",2404,2404,2404,234634,2016,"2016-12-09","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.62832,10.88942,1,145108,"Nigeria",475,0,0,45,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,45,0,1,0,0
"2405",2405,2405,2405,234636,2016,"2016-12-11","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,3,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,3,0,1,0,0
"2406",2406,2406,2406,234637,2016,"2016-12-12","Nigeria: Islamic State","Government of Nigeria - IS",13.17831,12.94284,2,147987,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,234,"IS",1,1,1,1,0,0,0
"2407",2407,2407,2407,234639,2016,"2016-12-15","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.66066,10.98267,1,145108,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"2408",2408,2408,2408,234640,2016,"2016-12-15","Nigeria: Islamic State","Government of Nigeria - IS",13.60899,12.96309,3,147988,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,234,"IS",1,2,2,1,0,0,0
"2409",2409,2409,2409,234641,2016,"2016-12-17","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.759141,11.448477,1,145828,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"2410",2410,2410,2410,234643,2016,"2016-12-14","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",14.03595,11.21917,1,145829,"Cameroon",471,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"2411",2411,2411,2411,234651,2016,"2016-12-19","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.103572,11.646278,1,146549,"Nigeria",475,1,15,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,16,16,1,0,0,0
"2412",2412,2412,2412,234653,2016,"2016-12-20","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.09661,11.52059,3,146549,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"2413",2413,2413,2413,234659,2016,"2016-12-30","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",14.47243,12.28295,2,147269,"Nigeria",475,0,15,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,15,15,1,0,0,0
"2414",2414,2414,2414,234661,2016,"2016-12-31","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.98562,11.15567,1,145828,"Cameroon",471,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"2415",2415,2415,2415,234662,2016,"2016-12-31","Niger: Islamic State","Government of Niger - IS",13.17333,13.88238,2,149427,"Niger",436,3,15,0,0,75,"Government of Niger",1,234,"IS",1,18,18,1,0,0,0
"2416",2416,2416,2416,234773,2016,"2016-11-01","Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria) - Muslims (Nigeria)",12.36436,9.39843,1,142945,"Nigeria",475,0,0,0,1,1020,"Christians (Nigeria)",NA,1021,"Muslims (Nigeria)",NA,0,1,0,0,1,0
"2417",2417,2417,2417,234783,2016,"2016-11-04","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.712983,11.103593,3,145828,"Nigeria",475,4,5,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,9,9,1,0,0,0
"2418",2418,2418,2418,234786,2016,"2016-09-25","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.864889,11.383731,5,145828,"Nigeria",475,5,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,5,5,1,0,0,0
"2419",2419,2419,2419,234834,2016,"2016-11-11","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.945559,11.439891,5,145826,"Nigeria",475,0,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"2420",2420,2420,2420,234849,2016,"2016-11-16","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.75936,11.45179,1,145828,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"2421",2421,2421,2421,234852,2016,"2016-05-01","Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria) - Muslims (Nigeria)",8.26813,9.38269,3,142937,"Nigeria",475,54,0,0,0,1020,"Christians (Nigeria)",NA,1021,"Muslims (Nigeria)",NA,54,54,0,0,1,0
"2422",2422,2422,2422,234853,2016,"2016-11-23","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.14615,10.83374,1,145107,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"2423",2423,2423,2423,234854,2016,"2016-11-23","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.128348,10.76416,1,145107,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"2424",2424,2424,2424,234864,2016,"2016-12-17","Fulani - Tiv","Fulani - Tiv",10.5442,8.47269,3,141502,"Nigeria",475,2,0,0,0,607,"Fulani",NA,1032,"Tiv",NA,2,2,0,0,0,0
"2425",2425,2425,2425,234865,2016,"2016-12-18","Fulani - Tiv","Fulani - Tiv",10.39236,8.23331,1,141501,"Nigeria",475,0,12,0,0,607,"Fulani",NA,1032,"Tiv",NA,12,12,0,0,0,0
"2426",2426,2426,2426,234866,2016,"2016-12-18","Fulani - Tiv","Fulani - Tiv",10.39236,8.23331,2,141501,"Nigeria",475,0,4,0,0,607,"Fulani",NA,1032,"Tiv",NA,4,4,0,0,0,0
"2427",2427,2427,2427,234867,2016,"2016-12-18","Fulani - Tiv","Fulani - Tiv",10.5442,8.47269,3,141502,"Nigeria",475,0,2,0,0,607,"Fulani",NA,1032,"Tiv",NA,2,2,0,0,0,0
"2428",2428,2428,2428,234868,2016,"2016-12-19","Fulani - Tiv","Fulani - Tiv",10.5442,8.47269,3,141502,"Nigeria",475,0,0,0,11,607,"Fulani",NA,1032,"Tiv",NA,0,11,0,0,0,0
"2429",2429,2429,2429,234873,2016,"2016-12-28","Igbo - Fulani","Igbo - Fulani",7.54014,6.52699,3,139336,"Nigeria",475,1,1,0,0,621,"Igbo",NA,607,"Fulani",NA,2,2,0,0,0,0
"2430",2430,2430,2430,234877,2016,"2016-06-07","Nigeria: Islamic State","Government of Nigeria - IS",14.48093,12.04639,3,147269,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,234,"IS",1,1,1,1,0,0,0
"2431",2431,2431,2431,234878,2016,"2016-06-08","Nigeria: Islamic State","Government of Nigeria - IS",13,11.5,4,146547,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,234,"IS",1,2,2,1,0,0,0
"2432",2432,2432,2432,234879,2016,"2016-06-08","Nigeria: Islamic State","Government of Nigeria - IS",13,11.5,4,146547,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,234,"IS",1,1,1,1,0,0,0
"2433",2433,2433,2433,234880,2016,"2016-04-01","Nigeria: Islamic State","Government of Nigeria - IS",14.02693,11.90069,3,146549,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,234,"IS",1,1,1,1,0,0,0
"2434",2434,2434,2434,234969,2016,"2016-01-08","Nigeria: Islamic State","Government of Nigeria - IS",13.4505,10.78906,1,145107,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,234,"IS",1,2,2,1,0,0,0
"2435",2435,2435,2435,234972,2016,"2016-01-18","Nigeria: Islamic State","Government of Nigeria - IS",11.554794,10.569692,5,145104,"Nigeria",475,0,32,0,0,84,"Government of Nigeria",1,234,"IS",1,32,32,1,0,0,0
"2436",2436,2436,2436,234974,2016,"2016-01-18","Nigeria: Islamic State","Government of Nigeria - IS",13,11.5,4,146547,"Nigeria",475,5,0,0,0,84,"Government of Nigeria",1,234,"IS",1,5,5,1,0,0,0
"2437",2437,2437,2437,234986,2016,"2016-02-05","IS - Civilians","IS - Civilians",13.00278,11.58605,3,146547,"Nigeria",475,0,0,10,0,234,"IS",1,1,"Civilians",NA,0,10,0,1,0,0
"2438",2438,2438,2438,235005,2016,"2016-04-02","Nigeria: Islamic State","Government of Nigeria - IS",13.350111,10.983528,1,145107,"Nigeria",475,5,2,0,0,84,"Government of Nigeria",1,234,"IS",1,7,7,1,0,0,0
"2439",2439,2439,2439,235009,2016,"2016-04-16","Nigeria: Islamic State","Government of Nigeria - IS",14.18608,11.36724,1,145829,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,234,"IS",1,2,2,1,0,0,0
"2440",2440,2440,2440,235021,2016,"2016-06-08","Nigeria: Islamic State","Government of Nigeria - IS",11.840131,13.091147,1,148704,"Nigeria",475,2,0,5,0,84,"Government of Nigeria",1,234,"IS",1,2,7,1,0,0,0
"2441",2441,2441,2441,235026,2016,"2016-06-14","Nigeria: Islamic State","Government of Nigeria - IS",13.357399,11.091417,5,145827,"Nigeria",475,0,2,0,0,84,"Government of Nigeria",1,234,"IS",1,2,2,1,0,0,0
"2442",2442,2442,2442,235028,2016,"2016-06-28","Nigeria: Islamic State","Government of Nigeria - IS",14.09661,11.52059,3,146549,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,234,"IS",1,1,1,1,0,0,0
"2443",2443,2443,2443,235030,2016,"2016-07-01","IS - Civilians","IS - Civilians",13.21742,10.74025,1,145107,"Nigeria",475,0,0,1,0,234,"IS",1,1,"Civilians",NA,0,1,0,1,0,0
"2444",2444,2444,2444,235036,2016,"2016-08-21","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.7705,10.83642,3,145106,"Nigeria",475,0,0,11,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,11,0,1,0,0
